#sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
67979251,47.2985,-121.84983,445.9,4654.17,2.5,3.76,-35.22,-79.46,47.2983249,-121.8510501,447.01
67979247,47.305,-121.84933,273.4,4689.76,1.1,6.49,-53.41,-76.8,47.3048249,-121.8505502,274.51
4506 ngs,47.305,-121.84866,258.4,4689.5,2.05,7.03,-58.3,-78.5,47.3048249,-121.8498802,259.51
67971092,47.229832,-121.8485,930.5,4547.37,0.86,4.19,13.6,-86.58,47.2296555,-121.8497188,931.63
4506 ngs,47.735332,-121.84834,179.1,4741.1,1.57,1.44,-69.97,-87.26,47.7351537,-121.8495695,180.22
3448 ngs,47.774834,-121.84834,174,4743.3,0.16,1.4,-72.9,-91.06,47.7746569,-121.8495704,175.12
3448 240,47.775002,-121.84834,174,4743.26,0.12,1.4,-72.96,-91.16,47.7748249,-121.8495704,175.12
67971029,48.109833,-121.84817,294.4,4748.67,0.05,2.19,-60.58,-91.69,48.1096594,-121.84941,295.55
6797A130,47.386665,-121.84666,294.4,4696.99,0.08,1.74,-47.08,-78.61,47.3864899,-121.8478818,295.5
67979473,48.869835,-121.84666,1793.4,4495.47,6.8,23.31,80.01,-92.13,48.869683,-121.8479156,1794.71
4547 ngs,47.386166,-121.84634,294.4,4697.8,0.09,1.75,-46.22,-77.74,47.3859909,-121.8475617,295.5
45475532,47.386166,-121.84634,294.4,4697.8,0.09,1.75,-46.22,-77.74,47.3859909,-121.8475617,295.5
67971039,47.744499,-121.84634,176.1,4743.53,1.32,1.54,-69.29,-86.39,47.7443206,-121.8475697,177.23
67979985,47.837002,-121.84617,32.3,4780.75,0.44,1.71,-84.76,-86.27,47.8368249,-121.8474019,33.41
67979356,47.097668,-121.84566,1020.4,4511.28,0.93,4.64,17.16,-92.63,47.0974938,-121.8468764,1021.56
4506 ngs,47.899666,-121.844,153.1,4764.21,0.24,0.82,-69.69,-85.98,47.8994889,-121.8452334,154.22
67971029,48.136166,-121.8435,513.2,4710.06,5.43,3.51,-34.09,-83.26,48.1359933,-121.8447408,514.36
4393 ngs,48.533333,-121.84333,63,4840.8,0,4.58,-77.9,-80.47,48.5331688,-121.8445844,64.15
4547 ngs,48.725166,-121.84333,1512.4,4564.6,0.55,9.87,75.53,-84.76,48.7250102,-121.8445875,1513.72
45474747,48.725166,-121.84333,1512.4,4564.6,0.55,9.87,75.53,-84.76,48.7250102,-121.8445875,1513.72
5198 ngs,48.725666,-121.84333,1512.5,4565.5,0.66,9.9,76.42,-83.75,48.7255103,-121.8445875,1513.83
51981020,48.725666,-121.84333,1512.5,4565.54,0.66,9.9,76.46,-83.71,48.7255103,-121.8445875,1513.83
3448 ngs,48.108334,-121.84333,294.4,4746.9,0.04,2.32,-62.21,-93.21,48.1081605,-121.8445698,295.55
2267 ngs,47.555332,-121.84333,53.6,4744.4,0.6,1.99,-89.14,-92.63,47.5551558,-121.8445552,54.69
4506 ngs,47.159668,-121.8425,407.2,4638.3,3.15,3.23,-50.49,-90.23,47.1594927,-121.8437174,408.3
67979353,47.116001,-121.84233,975.9,4514.3,0.41,4.44,4.8,-100.69,47.1158265,-121.8435466,977.04
4547 ngs,47.631332,-121.84233,180.7,4729.8,1.53,0.83,-71.4,-89.52,47.6311549,-121.8435569,181.8
67979474,48.859165,-121.842,1894.3,4471.76,10.15,23.68,88.35,-91.38,48.8590125,-121.8432557,1895.63
67971027,48.035831,-121.8415,215.1,4758.86,1.04,4.16,-68.18,-87.36,48.0356554,-121.8427371,216.26
4397  31,48.599998,-121.84,1455.7,4562.91,5.57,20.65,67.61,-70.51,48.5998368,-121.8412554,1456.9
3448 ngs,47.909832,-121.83984,159.6,4763.4,2.39,0.86,-69.41,-84.25,47.9096549,-121.8410735,160.73
4397 ngs,48.599834,-121.83984,1455.7,4562.9,6.55,20.72,67.62,-69.46,48.5996728,-121.8410954,1456.9
45475054,48.541668,-121.8385,63.7,4840.72,0.33,5.28,-78.52,-80.13,48.5415043,-121.8397544,64.85
4547 ngs,48.541668,-121.83833,63.7,4840.71,0.33,5.28,-78.53,-80.14,48.5415043,-121.8395844,64.85
4397 ngs,48.577835,-121.83833,663.5,4728.3,2.46,6.58,-9.23,-75.28,48.5776729,-121.839585,664.68
4397  19,48.577835,-121.83833,663.5,4728.31,2.46,6.58,-9.22,-75.27,48.5776729,-121.839585,664.68
4506 ngs,47.544498,-121.8365,142.4,4729.9,0.79,1.24,-75.28,-89.39,47.5443219,-121.8377247,143.49
67971092,47.185833,-121.83617,788.5,4560.11,0.95,3.44,-13.47,-98.29,47.1856573,-121.8373877,789.62
67979498,48.961498,-121.835,1143,4643.5,3.58,5.15,19.35,-101.08,48.9613517,-121.8362536,1144.31
4506 ngs,48.107498,-121.83434,278.2,4749,0.07,2.84,-65.03,-93.65,48.1073246,-121.8355795,279.35
4547 ngs,48.716667,-121.83366,1367.6,4585.3,2.41,8.13,52.36,-91.54,48.7165113,-121.834917,1368.9
45474746,48.716667,-121.83366,1367.6,4585.35,2.41,8.13,52.41,-91.49,48.7165113,-121.834917,1368.9
67979632,48.670502,-121.83183,964.3,4669.53,7.42,5.92,16.41,-79.28,48.6703442,-121.8330862,965.53
2267 ngs,47.539833,-121.83167,128.9,4732.71,0.04,1.4,-76.21,-89.39,47.539657,-121.8328944,129.99
22670242,47.540001,-121.83167,128.9,4732.74,0.04,1.4,-76.2,-89.37,47.539825,-121.8328944,129.99
67977169,47.026165,-121.8315,1200.9,4470.1,2.98,6.43,38.08,-88.2,47.0259922,-121.8327146,1202.08
67971024,47.943501,-121.83134,197.8,4763.51,0.51,1.14,-60.55,-81.32,47.943324,-121.8325741,198.94
67979984,47.827667,-121.83067,119.1,4763.57,0.1,1.38,-74.32,-86.35,47.82749,-121.8319012,120.22
3448 201,47.943333,-121.83,197.8,4761.96,0.41,1.15,-62.08,-82.94,47.943156,-121.8312341,198.94
3448 ngs,47.943333,-121.82983,197.8,4762,0.41,1.15,-62.04,-82.9,47.943156,-121.8310641,198.94
2267 ngs,47.858166,-121.82967,38.1,4779.6,0.18,1.32,-86.02,-88.84,47.857989,-121.830902,39.21
22670032,47.858166,-121.82967,38.1,4779.62,0.18,1.32,-86,-88.82,47.857989,-121.830902,39.21
67971028,48.103333,-121.82883,283.7,4748.55,0.03,2.88,-63.41,-92.65,48.1031596,-121.8300693,284.85
6797UW29,48.103333,-121.82833,294.4,4747.74,0.02,2.77,-60.92,-91.49,48.1031597,-121.8295692,295.55
67979618,48.685165,-121.82816,990.6,4671.94,1.95,5.64,25.62,-78.79,48.685008,-121.8294164,991.84
67971075,48.245167,-121.826,318.2,4762.51,1.86,5.78,-51.58,-79.99,48.244998,-121.8272444,319.35
4506 ngs,47.793999,-121.826,210.5,4739.5,0.13,1.85,-67.17,-89.05,47.7938221,-121.8272303,211.62
67979423,47.369335,-121.82567,378.2,4675.12,0.11,1.99,-41.54,-82.28,47.3691601,-121.8268908,379.3
67971051,47.630501,-121.82467,203.3,4725.6,0.31,0.9,-68.55,-90.39,47.6303239,-121.8258963,204.41
22671304,47.401669,-121.824,294.1,4693.21,0.66,3.17,-52.3,-81.8,47.4014941,-121.8252214,295.2
2267 ngs,47.401669,-121.82384,294.1,4693.21,0.69,3.19,-52.3,-81.75,47.4014941,-121.8250614,295.2
67971024,47.908501,-121.82333,135.6,4768.66,0.3,1.1,-71.43,-85.4,47.9083241,-121.824563,136.73
67971092,47.214169,-121.82283,1129.8,4498.93,0.91,7.44,28.01,-91.32,47.2139928,-121.8240478,1130.93
67971051,47.578835,-121.822,295.6,4701.35,0.19,0.92,-59.68,-92.06,47.5786586,-121.823225,296.7
67979678,48.706501,-121.8215,1066.8,4653.58,0.22,6.46,28.83,-85.07,48.7063453,-121.8227565,1068.06
67979478,48.893333,-121.82083,741.2,4715.6,2.35,9.68,-26.3,-98.14,48.8931831,-121.8220846,742.45
67971024,47.873501,-121.81966,39.6,4779.93,0.22,1.41,-86.61,-89.47,47.8733241,-121.8208921,40.72
67979466,48.907501,-121.81866,419.1,4772.55,4.22,19.05,-69.94,-94.14,48.9073521,-121.8199143,420.35
67971024,47.930668,-121.81834,177.3,4764.94,0.06,1.14,-64.29,-83.18,47.9304911,-121.8195735,178.43
67979434,47.392502,-121.818,457.2,4658.04,0.53,2.57,-36.35,-85.03,47.3923272,-121.819221,458.3
67979276,47.343334,-121.81783,414.2,4662.46,0.14,2.81,-40.75,-84.72,47.3431592,-121.8190501,415.3
4506 ngs,47.848499,-121.81734,32.1,4784.9,0.48,1.79,-81.7,-83.07,47.8483222,-121.8185714,33.21
67979418,47.427666,-121.81717,579.1,4643.18,0.72,2.76,-16.79,-78.87,47.4274911,-121.8183917,580.2
67971051,47.593666,-121.81683,275.2,4707.57,0.02,0.81,-61.09,-91.44,47.5934894,-121.8180552,276.31
67979497,48.948502,-121.81617,1036.3,4666.23,1.55,7.5,10.35,-97.74,48.9483556,-121.8174236,1037.61
67971075,48.250668,-121.81517,288.9,4768.47,2.28,5.29,-55.15,-80.31,48.2504962,-121.8164143,290.05
67979631,48.665833,-121.81467,807.1,4699.28,6.65,6.61,-1.88,-79.92,48.6656756,-121.8159256,808.33
2267 ngs,47.852833,-121.81367,33.2,4783.4,0.38,1.72,-83.25,-84.92,47.8526562,-121.8149014,34.31
22670033,47.852833,-121.81367,33.2,4783.42,0.38,1.72,-83.23,-84.9,47.8526562,-121.8149014,34.31
3544 ngs,47.861668,-121.81333,34.1,4780,0.29,1.54,-87.17,-89.21,47.8614912,-121.8145616,35.21
35440000,47.861668,-121.81333,34.1,4780.01,0.29,1.54,-87.16,-89.2,47.8614912,-121.8145616,35.21
9057SULT,47.863335,-121.81333,34.6,4780.71,0.28,1.52,-86.46,-88.58,47.8631582,-121.8145616,35.71
3747 ngs,47.524834,-121.81167,128,4731.9,0.02,1.88,-75.95,-88.56,47.5246582,-121.8128934,129.09
3747  68,47.525002,-121.81167,128,4731.9,0.02,1.91,-75.96,-88.54,47.5248262,-121.8128934,129.09
2267 ngs,47.525166,-121.81116,128,4731.6,0.02,1.91,-76.28,-88.86,47.5249902,-121.8123834,129.09
22670241,47.525166,-121.81116,128,4731.6,0.02,1.91,-76.28,-88.86,47.5249902,-121.8123834,129.09
4397  44,48.7015,-121.811,994.5,4667.11,0.37,5.88,20.52,-85.67,48.7013444,-121.812256,995.74
67971077,48.176167,-121.811,725.1,4671.51,2.41,4.02,-10.9,-86.52,48.1759964,-121.8122415,726.29
4397 ngs,48.701332,-121.81084,994.5,4667.1,0.36,5.84,20.53,-85.71,48.7011764,-121.812096,995.74
67979416,47.414333,-121.81067,291.3,4696.9,0.37,3.84,-50.62,-79.41,47.4141582,-121.8118912,292.4
4547 ngs,47.537834,-121.81033,134.4,4730.9,1,1.74,-76.15,-88.64,47.5376581,-121.8115537,135.49
45475169,47.537998,-121.81033,134.4,4730.94,1.03,1.74,-76.12,-88.59,47.5378221,-121.8115537,135.49
67979351,47.09,-121.80967,1004,4505.64,5.35,4.66,7.15,-96.35,47.0898262,-121.810885,1005.15
67979249,47.290668,-121.809,299.9,4674.28,3.5,7.62,-59.43,-82.29,47.2904934,-121.8102188,301.01
67979613,48.706001,-121.80867,998.2,4663.6,2.5,6.82,17.75,-85.79,48.7058457,-121.809926,999.45
3747 ngs,48.908333,-121.80833,567.2,4746.4,1.04,12.86,-50.5,-100.81,48.9081845,-121.8095841,568.45
67979425,47.359165,-121.80783,411.4,4662.21,0.11,2.56,-43.29,-87.22,47.3589903,-121.8090501,412.49
67979617,48.684002,-121.807,845.8,4690.69,0.64,5.75,-0.17,-89.45,48.6838457,-121.8082556,847.03
6797B238,47.505333,-121.80666,132.2,4735.51,0.24,2.73,-69.28,-81.3,47.5051575,-121.8078828,133.29
67979424,47.348,-121.8065,413.3,4669.47,0.27,2.48,-34.44,-78.5,47.3478253,-121.8077198,414.39
67979348,47.154999,-121.80634,423.6,4631.78,0.78,4.43,-51.53,-94.3,47.1548239,-121.8075562,424.71
67971082,48.751835,-121.805,2133.6,4417.78,3.18,26.99,117.75,-92.45,48.7516769,-121.8062566,2134.98
67979495,48.9575,-121.805,1280.1,4618.35,2.28,5.05,36.82,-100.44,48.9573546,-121.8062533,1281.41
2267 ngs,47.411667,-121.80283,278,4695.21,0.68,4.7,-56.17,-82.29,47.4114923,-121.8040509,279.1
22671305,47.411667,-121.80283,278,4695.19,0.68,4.7,-56.19,-82.31,47.4114923,-121.8040509,279.1
67979983,47.806168,-121.80283,220,4739.39,2.63,2.99,-65.45,-84.76,47.8059913,-121.8040599,221.12
67971051,47.615002,-121.8025,223.1,4722.74,0.28,1.05,-63.91,-87.86,47.6148252,-121.8037253,224.21
67979433,47.381001,-121.802,632.7,4613.56,1.39,3.14,-25.67,-92.76,47.3808263,-121.8032203,633.8
67979349,47.129166,-121.8,438.3,4622.71,1.7,7.64,-53.74,-94.04,47.1289915,-121.8012155,439.42
51981040,48.2775,-121.8,93.3,4796.74,2.45,6.95,-89.61,-90.79,48.2773298,-121.8012449,94.45
5198 ngs,48.277332,-121.79984,93.3,4796.71,1.94,6.94,-89.63,-91.33,48.2771618,-121.8010849,94.45
6797A810,48.542332,-121.79967,72.8,4833.35,0.52,5.18,-83.14,-85.69,48.5421691,-121.8009231,73.95
67971070,48.277668,-121.79933,93.2,4797.8,1.58,7,-88.6,-90.59,48.2774978,-121.8005749,94.35
4547 ngs,48.542332,-121.79916,72.8,4832.8,0.48,5.18,-83.69,-86.28,48.5421691,-121.8004131,73.95
45475055,48.5425,-121.79916,72.8,4832.83,0.52,5.2,-83.68,-86.21,48.5423371,-121.8004131,73.95
67971025,47.864502,-121.79884,50.2,4777.65,0.06,1.64,-84.81,-88.81,47.8643254,-121.8000713,51.32
67971038,47.732666,-121.79833,331.3,4715.05,0.59,1.94,-48.84,-83.85,47.7324878,-121.799558,332.43
3747 ngs,47.513332,-121.79833,128.6,4731.9,0.03,2.46,-74.73,-86.81,47.5131564,-121.7995527,129.69
67979543,48.875168,-121.79816,1432.5,4589.3,4.96,11.89,62.14,-82.75,48.8750177,-121.7994145,1433.76
22670034,47.864666,-121.798,50.3,4776.28,0.07,1.65,-86.17,-90.15,47.8644894,-121.7992313,51.42
2267 ngs,47.864666,-121.79784,50.3,4776.3,0.07,1.66,-86.15,-90.12,47.8644894,-121.7990713,51.42
3448 ngs,47.669834,-121.79784,251.8,4721.21,1.32,1.39,-61.53,-87.36,47.6696565,-121.7990664,252.92
4547 ngs,47.513332,-121.79767,128.6,4731,0.03,2.47,-75.63,-87.7,47.5131564,-121.7988927,129.69
45475171,47.5135,-121.79767,128.6,4731.03,0.03,2.47,-75.61,-87.69,47.5133244,-121.7988927,129.69
3747 ngs,48.543335,-121.79667,72.8,4832,0.56,5.29,-84.58,-86.98,48.5431722,-121.797923,73.95
3448 ngs,47.538334,-121.79667,134.3,4731.5,2.74,2.25,-75.62,-85.86,47.5381581,-121.7978933,135.39
1083 ngs,47.286667,-121.79667,306.3,4669.3,7.46,6.33,-62.07,-82.99,47.2864925,-121.7978884,307.41
1083013,47.286667,-121.79667,306.3,4669.3,7.46,6.33,-62.07,-82.99,47.2864925,-121.7978884,307.41
67979417,47.428501,-121.7965,481.5,4656.8,2.64,3.24,-33.34,-81.99,47.4283263,-121.797721,482.6
67979347,47.172668,-121.79633,415.4,4631.55,0.47,5.22,-55.89,-97.25,47.1724926,-121.7975462,416.52
67979630,48.664833,-121.79633,869.9,4688.91,4.13,5.23,7.2,-81.83,48.6646762,-121.797585,871.12
45475031,48.9095,-121.796,567.2,4747.33,1.63,13.51,-49.67,-98.74,48.909352,-121.7972539,568.45
4547 ngs,48.909332,-121.79583,567.2,4747.3,1.67,13.43,-49.69,-98.8,48.909184,-121.7970839,568.45
67971083,48.762669,-121.7955,2316.4,4393.87,7,34.47,149.19,-70.15,48.7625118,-121.7967561,2317.79
67979614,48.695335,-121.795,883.9,4679.1,3.12,5.85,-1.03,-92.03,48.6951797,-121.7962554,885.12
67979542,48.852665,-121.79467,1203.9,4635.73,4.99,6.75,40.12,-84.16,48.8525134,-121.7959247,1205.18
67971092,47.203667,-121.79433,1335.6,4438.6,7.94,14.91,32.08,-95.92,47.203491,-121.7955467,1336.74
67971066,48.371666,-121.7935,758.9,4707.73,2.43,3.58,18.15,-61.7,48.3715005,-121.7947479,760.07
67979484,48.954834,-121.7925,1374.6,4607.31,0.55,5.43,55.15,-94.09,48.9546889,-121.7937531,1375.91
67979275,47.320667,-121.79183,403.8,4657.46,0.57,4.04,-46.91,-88.04,47.3204925,-121.7930489,404.9
3747 ngs,47.501667,-121.79166,133.5,4727.6,0.17,2.92,-76.46,-88.51,47.5014916,-121.7928822,134.59
4547 ngs,47.501835,-121.79117,133.5,4726.6,0.13,2.94,-77.48,-89.54,47.5016596,-121.7923922,134.59
45475172,47.501835,-121.79117,133.5,4726.64,0.13,2.94,-77.44,-89.5,47.5016596,-121.7923922,134.59
67971069,48.403831,-121.791,518.1,4763.54,3.08,7.72,-3.18,-51.04,48.4036671,-121.7922489,519.27
3448 211,47.605,-121.79,206.2,4720.83,0.91,1.43,-70.13,-91.16,47.6048233,-121.7912247,207.31
67971063,48.328999,-121.79,798.5,4681.56,3.06,6.17,8.03,-73.08,48.3288315,-121.7912463,799.67
3747  71,47.486668,-121.79,136.6,4726.71,0.48,3.66,-75.04,-86.39,47.4864933,-121.7912219,137.69
35980697,47.496666,-121.79,135,4726.29,0.21,3.12,-76.86,-88.83,47.4964912,-121.7912221,136.09
3448 ngs,47.604832,-121.78983,206.2,4720.8,0.92,1.44,-70.15,-91.16,47.6046553,-121.7910546,207.31
3747 ngs,47.486668,-121.78983,136.6,4726.71,0.5,3.65,-75.04,-86.38,47.4864933,-121.7910519,137.69
3598 ngs,47.496666,-121.78983,135,4726.3,0.21,3.12,-76.85,-88.82,47.4964912,-121.7910521,136.09
67979485,48.944832,-121.7895,1701,4525.21,5.63,14.94,74.55,-96.77,48.9446864,-121.7907532,1702.31
67971025,47.896168,-121.78934,218.8,4749.83,0.15,1.23,-63.49,-86.91,47.8959915,-121.7905718,219.92
67971051,47.636002,-121.78934,312.4,4706.43,0.17,1.03,-54.57,-88.77,47.6358249,-121.7905654,313.52
67979486,48.935165,-121.78867,1737,4515.26,5.14,18,76.56,-96.23,48.9350188,-121.7899234,1738.29
67971038,47.722168,-121.7885,324.3,4715.22,0.41,1.67,-49.88,-84.55,47.7219899,-121.7897274,325.43
67971064,48.3535,-121.78833,812.2,4685.81,2.11,3.7,14.3,-71.77,48.3533337,-121.7895771,813.39
67971028,48.097,-121.78783,291.9,4743.39,0.08,4.65,-65.47,-93.82,48.0968274,-121.789068,293.07
3527 ngs,48.094833,-121.78667,274.3,4744.6,0.26,5.19,-69.49,-95.13,48.0946603,-121.7879079,275.47
35270002,48.095001,-121.78667,274.3,4744.62,0.26,5.16,-69.49,-95.15,48.0948283,-121.7879079,275.47
3747  72,47.473335,-121.785,145.4,4725.44,0.67,4.67,-72.4,-83.54,47.4731603,-121.7862215,146.5
3747 ngs,47.473335,-121.78484,145.4,4725.4,0.64,4.65,-72.44,-83.63,47.4731603,-121.7860615,146.5
67979250,47.277332,-121.7845,374.9,4657.35,0.32,3.62,-52.02,-90.55,47.2771577,-121.7857179,376.01
67971025,47.925667,-121.78333,225.8,4752.72,0.11,1.35,-61.1,-85.23,47.9254905,-121.7845624,226.94
4506 ngs,47.495499,-121.78333,134.5,4723.8,0.39,3.3,-79.4,-90.95,47.4953243,-121.7845518,135.6
67979432,47.386002,-121.78316,851.3,4567.51,1.63,5.17,-4.78,-94.27,47.3858275,-121.7843798,852.41
67979350,47.112835,-121.78267,468.1,4610.83,2.64,9.62,-54.95,-95.7,47.1126609,-121.7838846,469.24
67979639,48.654999,-121.78267,1165.5,4627.68,0.83,9.34,37.98,-83.55,48.6548421,-121.7839244,1166.7
67971084,48.759834,-121.78267,1889.7,4472.54,4.24,21.91,96.63,-90.27,48.7596768,-121.7839257,1891.05
4506 ngs,47.914001,-121.7825,226.8,4747,0.1,1.2,-65.46,-89.86,47.9138245,-121.7837321,227.93
67975526,47.423332,-121.78167,283.1,4696.21,0.57,4.53,-54.65,-81.63,47.4231574,-121.7828905,284.2
2267 ngs,47.422333,-121.78133,283.2,4693.6,0.67,4.57,-57.14,-83.99,47.4221584,-121.7825504,284.31
22671306,47.422501,-121.78133,283.2,4693.62,0.66,4.56,-57.13,-84,47.4223264,-121.7825504,284.3
45475498,47.573334,-121.781,276.7,4706.9,0.02,1.26,-59.46,-89.54,47.5731577,-121.7822236,277.81
4547 ngs,47.573334,-121.78083,276.7,4706.9,0.02,1.26,-59.46,-89.54,47.5731577,-121.7820536,277.81
67979435,47.408501,-121.78033,488.5,4649,1.76,4.67,-37.18,-86.07,47.4083265,-121.7815502,489.61
3004 ngs,47.496666,-121.78,134.9,4723.39,0.69,3.45,-79.79,-90.94,47.4964913,-121.7812218,136
3747 382,48.908333,-121.78,567.5,4742.71,1.61,13.84,-54.09,-102.89,48.9081854,-121.7812536,568.75
67979616,48.678333,-121.77983,667.5,4733.39,0.34,6.51,-11.93,-80.63,48.6781774,-121.7810846,668.71
67971040,47.829166,-121.77983,197.2,4753.29,0.17,2.86,-60.65,-79.97,47.8289896,-121.7810599,198.33
3747 ngs,48.908333,-121.77983,567.5,4742.71,1.57,13.85,-54.09,-102.92,48.9081854,-121.7810836,568.75
4506 ngs,47.176167,-121.77966,439.2,4619.5,2.13,5.72,-60.91,-102.8,47.1759916,-121.7808757,440.33
4506 ngs,48.092667,-121.7795,292.3,4742.21,0.1,5.24,-66.14,-93.92,48.0924944,-121.7807376,293.47
67979252,47.258499,-121.77934,376.1,4651.1,0.82,4.28,-56.2,-93.71,47.2583248,-121.7805574,377.22
2267 ngs,47.491665,-121.77834,137.5,4723,0.54,3.5,-78.93,-90.47,47.4914903,-121.7795616,138.6
22670239,47.491665,-121.77834,137.5,4723,0.54,3.5,-78.93,-90.47,47.4914903,-121.7795616,138.6
67979638,48.6675,-121.778,1057,4650.89,4.46,7.42,26.62,-80.98,48.6673439,-121.7792544,1058.2
67979253,47.242332,-121.778,599.5,4605.57,0.65,2.74,-31.39,-95.86,47.2421553,-121.779217,600.62
2267 ngs,47.868168,-121.77666,60.7,4773.5,0,2,-86.06,-90.94,47.8679916,-121.7778908,61.82
22670035,47.868168,-121.77666,60.7,4773.51,0,2,-86.05,-90.93,47.8679916,-121.7778908,61.82
3544 ngs,47.496666,-121.77666,135,4723.21,0.96,3.7,-79.94,-90.58,47.4964913,-121.7778816,136.1
35440000,47.496666,-121.77666,135,4723.21,0.96,3.7,-79.94,-90.58,47.4964913,-121.7778816,136.1
4397 ngs,48.683834,-121.77666,662.3,4734.6,0.65,6.48,-12.82,-80.65,48.6836788,-121.7779146,663.5
4397  43,48.684002,-121.77666,662.3,4734.61,0.7,6.5,-12.83,-80.58,48.6838468,-121.7779146,663.51
67979541,48.871502,-121.77583,944.8,4674.53,3.23,7.22,-2.64,-99.03,48.8713522,-121.777084,946.07
4506 ngs,47.427334,-121.77433,284.3,4692.5,0.69,4.2,-58.35,-85.67,47.4271595,-121.7755503,285.4
45474735,48.580334,-121.774,285.9,4801.61,1.32,5.6,-52.58,-78.05,48.5801735,-121.7752529,287.06
4547 ngs,48.580334,-121.77383,285.9,4801.6,1.33,5.57,-52.59,-78.08,48.5801735,-121.7750829,287.06
67979540,48.858166,-121.77367,792.4,4696.23,3.2,12.37,-26.73,-100.81,48.8580154,-121.7749241,793.69
4397 ngs,48.581333,-121.77333,285.9,4801.8,1.66,5.6,-52.48,-77.61,48.5811726,-121.7745829,287.06
4397  20,48.581501,-121.77333,285.9,4801.81,1.71,5.62,-52.48,-77.55,48.5813406,-121.7745829,287.06
67979273,47.300335,-121.77267,381,4658.28,0.93,4.25,-51.29,-89.27,47.3001608,-121.773888,382.11
67979427,47.365166,-121.77216,949.4,4537.31,1.2,6.3,-2.85,-102.71,47.3649916,-121.7733791,950.52
67971038,47.722,-121.77184,358.4,4707.56,0.23,1.92,-47.01,-85.46,47.7218219,-121.7730669,359.53
67979361,47.141998,-121.77116,994.5,4514.64,1.8,5.75,8.53,-96.36,47.1418233,-121.7723748,995.62
67979426,47.337334,-121.76933,629.1,4604.36,3.05,3.5,-32.04,-96.7,47.3371597,-121.7705485,630.23
3747 ngs,47.509834,-121.76833,130.8,4722.1,1.3,5.74,-83.53,-91.32,47.5096585,-121.7695517,131.9
3747  64,47.509998,-121.76833,130.8,4722.11,1.31,5.74,-83.54,-91.31,47.5098225,-121.7695517,131.9
3747 ngs,47.523335,-121.76833,128.9,4724.5,1.35,4.89,-82.93,-91.31,47.5231594,-121.769552,130
3747  65,47.523335,-121.76833,128.9,4724.48,1.35,4.89,-82.95,-91.33,47.5231594,-121.769552,130
6797L516,47.510502,-121.76817,130.7,4719.6,1.28,5.78,-86.12,-93.88,47.5103265,-121.7693917,131.8
67979612,48.700333,-121.76783,813.8,4706.53,5.8,6.06,4.34,-75.86,48.700179,-121.7690846,815
67979615,48.691666,-121.767,883.9,4698.16,1.1,5.32,18.36,-75.19,48.6915115,-121.7682544,885.1
67971084,48.761166,-121.76683,1438.6,4556.97,2.54,13.55,41.92,-104.41,48.7610092,-121.7680852,1439.92
4547 ngs,48.910332,-121.76683,576.3,4743.6,1.76,15.68,-50.67,-98.47,48.910185,-121.7680833,577.56
45475030,48.9105,-121.76683,576.3,4743.61,1.87,15.76,-50.68,-98.29,48.910353,-121.7680833,577.56
2267 ngs,48.911835,-121.76683,576.4,4742.3,3.2,16.48,-52.07,-97.65,48.9116881,-121.7680833,577.67
3527 ngs,48.538334,-121.76667,65.2,4837.6,0.72,4.85,-80.87,-82.7,48.5381715,-121.767922,66.34
35270021,48.538334,-121.76667,65.2,4837.62,0.72,4.85,-80.85,-82.68,48.5381715,-121.767922,66.34
5198 ngs,48.331833,-121.76583,1524.3,4480.8,12.86,22.29,30.76,-106.15,48.3316662,-121.7670758,1525.49
67979487,48.932835,-121.7655,1807.4,4498.93,6.62,21.74,82.13,-93.33,48.9326895,-121.766753,1808.7
67979254,47.222332,-121.76534,938.7,4531,1.27,3.82,0.43,-100.63,47.2221557,-121.7665563,939.83
67971075,48.264999,-121.76434,155.4,4788.93,3.78,8.58,-77.15,-82.4,48.2648288,-121.7655835,156.57
2267 ngs,47.438332,-121.76417,279.5,4696,0.31,3.46,-57.32,-85.22,47.4381575,-121.7653902,280.6
22671307,47.438332,-121.76417,279.5,4695.99,0.31,3.46,-57.33,-85.23,47.4381575,-121.7653902,280.6
67975530,47.349998,-121.76334,889.4,4551.8,2.92,4.4,-5.49,-98.76,47.3498238,-121.7645586,890.54
4397 ngs,48.601334,-121.76334,329.7,4794.9,0.17,4.69,-47.67,-80.16,48.6011749,-121.7645929,330.86
4397  21,48.601334,-121.76334,329.7,4794.91,0.17,4.69,-47.66,-80.15,48.6011749,-121.7645929,330.86
67971028,48.085167,-121.76234,304.4,4739.03,0.28,6.36,-64.91,-92.76,48.0849946,-121.7635769,305.58
2267 ngs,47.483833,-121.76217,146.6,4722.1,0.44,4.07,-76.31,-88.42,47.4836585,-121.7633909,147.7
22670240,47.484001,-121.76217,146.6,4722.05,0.45,4.08,-76.38,-88.47,47.4838265,-121.7633909,147.7
67971069,48.428165,-121.761,442.5,4768.12,6.07,9.14,-24.1,-59,48.4280033,-121.7622488,443.69
67979496,48.963165,-121.7595,1082,4656.87,4.38,6.78,13.77,-97.37,48.9630218,-121.7607526,1083.31
3747 ngs,48.529835,-121.75833,78.3,4832.71,0.08,4.32,-80.96,-85.44,48.5296722,-121.7595816,79.44
