sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
3498WG85,44.695999,-111.43584,2103.4,3979.35,1.02,4.73,36.3,-194.93,44.6959224,-111.4366311,2104.67
46870083,44.107334,-111.43533,1585.8,4046.35,0,0.24,-2.94,-181.66,44.1072485,-111.4361181,1586.89
46870188,44.303333,-111.43517,1872.6,4001.76,0.09,0.06,23.13,-187.86,44.3032496,-111.4359589,1873.75
4687 ngs,44.058167,-111.43517,1612.7,4039.16,0.05,-0.06,2.61,-179.38,44.058081,-111.4359579,1613.78
46870260,44.071499,-111.43517,1608.1,4041.43,0.04,-0.04,2.25,-179.21,44.0714132,-111.435958,1609.18
46870430,44.084332,-111.43517,1602.6,4044.14,0.01,0,2.11,-178.73,44.0842463,-111.435958,1603.68
46871042,44.361332,-111.43517,1870.2,3998.48,0.04,0.14,13.86,-196.83,44.3612498,-111.4359591,1871.38
46870193,44.271667,-111.435,1876,3999.53,0.01,0.06,24.81,-186.64,44.271583,-111.4357887,1877.15
46870431,44.096832,-111.43483,1594.7,4046.28,0.01,0.08,0.68,-179.19,44.0967464,-111.435618,1595.78
6755Q353,44.893333,-111.43467,2755.4,3862.78,1.21,5.74,102.76,-200.09,44.8932594,-111.4354625,2756.83
46870086,44.132,-111.43417,1687.6,4024.07,0.19,0.31,3.92,-185.96,44.1319148,-111.4349582,1688.72
46870184,44.327999,-111.43367,1866.6,4002.11,0.04,0.09,19.39,-190.94,44.3279162,-111.4344589,1867.76
3498WG86,44.696667,-111.4335,2125.3,3975.06,1.37,5.11,38.7,-194.25,44.6965905,-111.434291,2126.58
3498 ngs,44.696667,-111.43333,2125.3,3975.1,1.46,5.14,38.74,-194.09,44.6965905,-111.434121,2126.58
3498 ngs,44.581833,-111.43317,2422.5,3909.21,0.97,4.04,74.83,-192.83,44.5817542,-111.4339602,2423.79
3498G126,44.581833,-111.43317,2422.5,3909.21,0.97,4.04,74.83,-192.83,44.5817542,-111.4339602,2423.79
46870183,44.335499,-111.43283,1871.1,4000.35,0.02,0.09,18.34,-192.51,44.3354163,-111.4336189,1872.27
4687 ngs,44.668667,-111.43183,1979.3,4007.03,0.17,2.44,28.21,-192.27,44.66859,-111.4326207,1980.53
3498 ngs,44.668667,-111.43166,1979.3,4006.8,0.16,2.43,27.98,-192.52,44.66859,-111.4324507,1980.53
34986494,44.668667,-111.43166,1979.3,4006.83,0.16,2.43,28.01,-192.49,44.66859,-111.4324507,1980.53
3498 ngs,44.604668,-111.43083,2004.3,3992.21,0.07,1.98,26.89,-196.95,44.6045897,-111.4316202,2005.54
3498WG06,44.604668,-111.43083,2004.3,3992.18,0.07,1.98,26.86,-196.98,44.6045897,-111.4316202,2005.54
6755Q101,44.986168,-111.43017,2859,3844.75,0.35,5.28,108.25,-207.48,44.9860964,-111.430963,2860.52
46870264,44.0215,-111.43,1597.7,4038.85,0.1,-0.01,0.99,-179.22,44.0214137,-111.4307876,1598.79
3498G128,44.588501,-111.43,2334.7,3928.03,1.27,3.29,65.99,-192.3,44.5884224,-111.4307901,2335.97
3498 ngs,44.588333,-111.42983,2334.7,3928,1.2,3.27,65.98,-192.41,44.5882544,-111.4306201,2335.97
46870096,44.232166,-111.42917,1863.8,3997.05,0.09,0.07,22.14,-187.84,44.2320819,-111.4299584,1864.95
3498 ngs,44.668667,-111.42883,1976.6,4005.4,0.07,2.42,25.75,-194.55,44.66859,-111.4296206,1977.83
3498WG08,44.668667,-111.42883,1976.6,4005.35,0.07,2.42,25.7,-194.6,44.66859,-111.4296206,1977.83
46870089,44.18,-111.42883,1896.1,3982.07,0.08,0.23,21.84,-191.62,44.1799153,-111.4296182,1897.26
5938 ngs,44.830002,-111.428,1981.2,4008.74,2.6,8.11,15.91,-196.69,44.8299272,-111.4287917,1982.47
46870194,44.247501,-111.42783,1862.6,3998.82,0.32,0.05,22.16,-187.49,44.2474171,-111.4286184,1863.75
3498 ngs,44.603832,-111.42767,2003.1,3992.3,0.16,2.03,26.69,-196.88,44.6037538,-111.4284601,2004.34
3498WG07,44.603832,-111.42767,2003.1,3992.35,0.16,2.03,26.74,-196.83,44.6037538,-111.4284601,2004.34
5938 ngs,44.68,-111.427,2006.2,3996.43,0.04,3.24,24.88,-197.95,44.6799233,-111.4277906,2007.46
3498 ngs,44.668667,-111.42633,1975.7,4004.5,0.02,2.42,24.57,-195.67,44.6685901,-111.4271205,1976.94
3498WG09,44.668667,-111.42633,1975.7,4004.47,0.02,2.42,24.54,-195.7,44.6685901,-111.4271205,1976.94
3498 ngs,44.681332,-111.42633,2006.1,3996.3,0.07,3.52,24.6,-197.91,44.6812554,-111.4271206,2007.36
34986582,44.681332,-111.42633,2006.1,3996.29,0.07,3.52,24.59,-197.92,44.6812554,-111.4271206,2007.36
46870394,44.347,-111.42633,1873.3,3999.43,0.01,0.09,17.06,-194.05,44.3469177,-111.4271187,1874.47
5873  92,44.438499,-111.42617,1930.3,3996.55,0.01,0.28,23.47,-193.84,44.4384186,-111.4269591,1931.5
46870387,44.468334,-111.42583,1947.9,3998.32,0.38,0.71,27.96,-190.52,44.4682542,-111.4266192,1949.11
764B438,44.349998,-111.425,1872.4,4000.47,0.01,0.1,17.55,-193.45,44.3499158,-111.4257887,1873.57
764 ngs,44.349834,-111.42484,1872.4,4000.5,0.01,0.1,17.6,-193.41,44.3497518,-111.4256287,1873.57
46870087,44.157665,-111.4245,1835.2,3991.43,0.1,0.27,14.45,-192.12,44.1575802,-111.4252879,1836.35
46870265,44.013332,-111.42433,1634,4030,0.02,-0.06,4.07,-180.34,44.0132456,-111.4251174,1635.09
46870091,44.1945,-111.42367,1875.7,3989.81,0.13,0.12,21.98,-189.25,44.1944156,-111.424458,1876.86
46870266,44.002167,-111.42333,1663.2,4024.18,0.09,-0.05,8.26,-179.35,44.0020805,-111.4241173,1664.3
46870094,44.207169,-111.42184,1859.2,3995.68,0.05,0.07,21.62,-187.89,44.2070847,-111.422628,1860.36
6755Q351,44.889999,-111.42133,2596.9,3895.28,1.2,5.31,86.74,-198.89,44.8899256,-111.4221219,2598.3
3498 ngs,44.603668,-111.42133,1996.1,3992.71,0.31,1.99,24.95,-197.72,44.6035899,-111.4221198,1997.34
34986549,44.603668,-111.42133,1996.1,3992.71,0.31,1.99,24.95,-197.72,44.6035899,-111.4221198,1997.34
46870036,44.215168,-111.42117,1850.7,3996.32,0.18,0.06,18.91,-189.53,44.2150838,-111.421958,1851.86
46870961,44.530167,-111.42117,2391.1,3914.21,0.31,2.95,74.83,-191.07,44.5300874,-111.4219593,2392.39
4687 ngs,44.384834,-111.42117,1891.2,3993.11,0.08,0.17,12.83,-200.14,44.3847526,-111.4219587,1892.39
5873  67,44.603333,-111.42117,1996.1,3992.93,0.38,2.02,25.2,-197.37,44.6032549,-111.4219598,1997.34
3498 ngs,44.668667,-111.42017,1976.3,4002,0.01,2.5,22.26,-197.98,44.6685902,-111.4209602,1977.54
34986484,44.668667,-111.42017,1976.3,4001.98,0.01,2.5,22.24,-198,44.6685902,-111.4209602,1977.54
3498WG87,44.683334,-111.42,2040.3,3990.17,0.26,4.21,28.82,-196.63,44.6832576,-111.4207903,2041.57
3498 ngs,44.683334,-111.41983,2040.3,3990.21,0.27,4.23,28.86,-196.56,44.6832576,-111.4206203,2041.57
46870081,44.100334,-111.41967,1596.5,4043.71,0.02,0.15,-1.65,-181.64,44.1002486,-111.4204575,1597.58
46870080,44.111332,-111.41967,1615.1,4038.71,0.07,0.23,-1.91,-183.86,44.1112467,-111.4204576,1616.2
3498WG25,44.669834,-111.4195,1974.5,4001.72,0.02,2.66,21.32,-198.55,44.6697573,-111.4202902,1975.74
46870962,44.547001,-111.4195,2601.1,3869.1,1.48,6.3,92.9,-191.92,44.5469218,-111.4202894,2602.42
3498 ngs,44.669834,-111.41933,1974.5,4001.71,0.02,2.67,21.31,-198.55,44.6697573,-111.4201202,1975.74
46870185,44.318001,-111.41933,1869.6,4001,0.03,0.07,20.11,-190.58,44.3179182,-111.4201183,1870.76
6755Q354,44.839668,-111.41917,1956.8,4014.92,3.51,10.6,13.69,-192.77,44.8395935,-111.4199614,1958.07
3498G129,44.5965,-111.4185,2222.6,3948.78,3.15,2.25,51.47,-193.45,44.5964218,-111.4192896,2223.85
3498 ngs,44.596333,-111.41833,2222.6,3948.8,2.92,2.25,51.51,-193.64,44.5962548,-111.4191196,2223.85
3498G125,44.582001,-111.418,2320.1,3929.11,0.98,2.71,63.16,-194.37,44.5819225,-111.4187895,2321.37
3498 ngs,44.581833,-111.41783,2320.1,3929.1,0.94,2.71,63.16,-194.41,44.5817545,-111.4186195,2321.37
46870384,44.4445,-111.41734,1936,3996.8,0.03,0.3,24.93,-192.98,44.4444199,-111.4181287,1937.2
46870960,44.516998,-111.417,2234.1,3944.66,0.67,1.92,58.09,-190.92,44.5169182,-111.417789,2235.36
46870195,44.243832,-111.41683,1872.6,3997,0.42,0.07,23.75,-186.89,44.2437482,-111.417618,1873.75
3498 ngs,44.683834,-111.41683,2065,3985.71,0.33,4.45,31.93,-195.98,44.6837576,-111.4176201,2066.27
3498WG69,44.607834,-111.4165,1995.2,3993.43,0.03,1.55,25.02,-198.27,44.6077561,-111.4172896,1996.44
3498WG70,44.608833,-111.4165,1998.8,3992.62,0.04,1.45,25.23,-198.56,44.6087551,-111.4172896,2000.03
3498WG71,44.611332,-111.4165,2004.9,3991.32,0.16,1.28,25.58,-198.93,44.6112541,-111.4172896,2006.13
3498WG72,44.612,-111.4165,2005.2,3991.17,0.16,1.25,25.46,-199.12,44.6119222,-111.4172897,2006.43
3498WG73,44.612835,-111.4165,2004,3991.14,0.19,1.23,24.99,-199.45,44.6127572,-111.4172897,2005.23
3498WG75,44.616165,-111.4165,1975.4,3996.44,0,1.29,21.17,-200.19,44.6160872,-111.4172897,1976.63
3498 ngs,44.670166,-111.41634,1976.6,4000.8,0.03,2.8,21.02,-198.94,44.6700894,-111.41713,1977.84
3498WG26,44.670166,-111.41634,1976.6,4000.83,0.03,2.8,21.05,-198.91,44.6700894,-111.41713,1977.84
3498 ngs,44.607834,-111.41634,1995.2,3993.4,0.03,1.54,24.99,-198.31,44.6077561,-111.4171296,1996.44
3498 ngs,44.608833,-111.41634,1998.8,3992.6,0.04,1.44,25.21,-198.59,44.6087551,-111.4171296,2000.03
3498 ngs,44.611332,-111.41634,2004.9,3991.3,0.15,1.28,25.56,-198.96,44.6112541,-111.4171296,2006.13
3498 ngs,44.611832,-111.41634,2005.2,3991.21,0.16,1.25,25.52,-199.06,44.6117542,-111.4171296,2006.43
3498 ngs,44.612835,-111.41634,2004,3991.1,0.2,1.23,24.95,-199.48,44.6127572,-111.4171297,2005.23
3498 ngs,44.616165,-111.41634,1975.4,3996.4,0,1.29,21.13,-200.23,44.6160872,-111.4171297,1976.63
4687 ngs,44.396168,-111.41617,1901.3,3993.65,0.06,0.22,15.46,-198.61,44.3960869,-111.4169585,1902.5
3498 ngs,44.613335,-111.41566,2001.3,3991.71,0.24,1.21,24.68,-199.42,44.6132572,-111.4164496,2002.53
3498WG74,44.613499,-111.41566,2001.3,3991.69,0.25,1.21,24.65,-199.45,44.6134212,-111.4164496,2002.53
4687 ngs,44.616165,-111.4155,1972.9,3997.15,0.01,1.3,21.11,-199.95,44.6160873,-111.4162896,1974.13
3498WG89,44.686333,-111.415,2106.1,3978.32,0.6,4.98,36.98,-194.73,44.6862567,-111.4157901,2107.38
46870429,44.089333,-111.415,1616.3,4039.89,0.11,0.03,1.63,-180.62,44.0892475,-111.4157873,1617.38
3498 ngs,44.686333,-111.41483,2106.1,3978.3,0.61,5.01,36.96,-194.71,44.6862567,-111.4156201,2107.38
46870424,44.0425,-111.41483,1623.3,4034.41,0.02,-0.06,2.54,-180.67,44.042414,-111.4156172,1624.39
46870267,44.056999,-111.41483,1616.3,4037.33,0.1,-0.04,1.99,-180.33,44.0569131,-111.4156172,1617.38
46870427,44.069168,-111.41483,1611.1,4039.18,0.19,-0.01,1.14,-180.48,44.0690823,-111.4156173,1612.18
3498 ngs,44.672333,-111.41434,1983.6,3999.6,0.05,3.16,21.78,-198.58,44.6722565,-111.41513,1984.85
3498WG27,44.672501,-111.41434,1983.6,3999.64,0.06,3.18,21.8,-198.53,44.6724245,-111.41513,1984.85
6755Q373,44.961166,-111.41417,2676.1,3875.19,2.04,4.86,84.6,-209.46,44.9610942,-111.4149621,2677.56
4687 ngs,44.304333,-111.414,1865.9,4002.06,0.03,0.06,21.27,-189.02,44.30425,-111.4147881,1867.06
5177 ngs,44.354832,-111.41383,1873.2,3998,0.02,0.1,14.89,-196.19,44.3547501,-111.4146183,1874.38
51771081,44.355,-111.41383,1873.2,3998.03,0.02,0.11,14.91,-196.17,44.3549181,-111.4146183,1874.38
46870199,44.355335,-111.41383,1873,3999.64,0.01,0.11,16.42,-194.64,44.3552531,-111.4146183,1874.18
3498 ngs,44.687332,-111.41367,2132.3,3973.71,0.98,5.21,40.35,-193.67,44.6872558,-111.41446,2133.59
3498WG90,44.6875,-111.41367,2132.3,3973.73,0.93,5.27,40.36,-193.66,44.6874238,-111.41446,2133.59
46871041,44.266998,-111.4135,1880,3997.79,0.01,0.05,24.72,-187.18,44.2669142,-111.4142879,1881.15
46870422,44.029167,-111.4135,1612,4034.64,0.04,-0.03,0.49,-181.4,44.0290808,-111.4142871,1613.09
46870037,44.218334,-111.413,1853.4,3996.58,0.11,0.06,19.72,-189.09,44.21825,-111.4137877,1854.56
3498G124,44.575333,-111.413,2430.7,3900.93,3.27,4.49,69.66,-196.16,44.5752545,-111.4137893,2431.98
3498 ngs,44.575333,-111.41283,2430.7,3900.9,3.26,4.5,69.63,-196.19,44.5752545,-111.4136192,2431.98
3498 ngs,44.673332,-111.41183,1988.5,3998.9,0.07,3.47,22.5,-198.08,44.6732555,-111.4126199,1989.75
46870992,44.118999,-111.41183,1681.5,4023.98,0.51,0.2,3.13,-185.86,44.1189139,-111.4126173,1682.61
46870077,44.166332,-111.41084,1840,3991.18,0.88,0.25,14.89,-191.45,44.1662474,-111.4116275,1841.15
46870189,44.293999,-111.40967,1872,3999.89,0.04,0.05,21.92,-189.06,44.2939159,-111.4104579,1873.16
6755Q115,44.919834,-111.409,3105.9,3780.25,6.66,15.3,125.81,-201.07,44.9197614,-111.4097916,3107.32
46870191,44.275333,-111.408,1877.5,3998.62,0.01,0.05,24.03,-187.59,44.2752495,-111.4087878,1878.65
46870190,44.284,-111.408,1880.9,3998.11,0.01,0.05,23.78,-188.22,44.2839167,-111.4087878,1882.05
3498 ngs,44.673332,-111.40767,1990.6,3998.6,0.13,3.86,22.84,-197.52,44.6732556,-111.4084597,1991.86
3498WG29,44.6735,-111.40767,1990.6,3998.55,0.14,3.9,22.78,-197.54,44.6734236,-111.4084597,1991.86
4687 ngs,44.312332,-111.40683,1870.2,4001.6,0.01,0.06,21.41,-189.38,44.3122493,-111.4076178,1871.36
46871013,44.673332,-111.40633,1983.9,3999.87,0.25,4.12,22.05,-197.19,44.6732557,-111.4071196,1985.16
46870853,44.419167,-111.40633,1920.8,3993.87,0.02,0.19,19.61,-196.72,44.4190866,-111.4071182,1922
46870082,44.103832,-111.40617,1623.3,4038.19,0.06,0.14,0.77,-182.2,44.1037467,-111.4069571,1624.39
3498 ngs,44.616333,-111.40517,2005.8,3990.3,0.17,1.04,24.39,-200.46,44.6162555,-111.4059592,2007.02
3498WG50,44.616333,-111.40517,2005.8,3990.3,0.17,1.04,24.39,-200.46,44.6162555,-111.4059592,2007.02
46871034,44.199665,-111.40466,1850.1,3997.24,0.04,0.09,21.05,-187.43,44.1995809,-111.4054474,1851.26
3498 ngs,44.612835,-111.40417,1996.1,3993.21,0.04,1.13,24.62,-199.18,44.6127574,-111.4049591,1997.33
3498WG49,44.612999,-111.40417,1996.1,3993.21,0.04,1.12,24.61,-199.2,44.6129214,-111.4049591,1997.33
4687 ngs,44.013668,-111.4035,1658.4,4025.25,0.12,-0.05,6.81,-180.23,44.0135817,-111.4042867,1659.5
3598 ngs,44.358334,-111.40334,1867.2,3999.1,0.06,0.13,13.82,-196.51,44.3582524,-111.4041279,1868.38
35980503,44.358334,-111.40334,1867.2,3999.1,0.06,0.13,13.82,-196.51,44.3582524,-111.4041279,1868.38
3498WG48,44.608002,-111.403,1995.2,3993.46,0.13,1.29,25.03,-198.42,44.6079243,-111.403789,1996.43
3498 ngs,44.607834,-111.40283,1995.2,3993.5,0.14,1.3,25.09,-198.34,44.6077563,-111.403619,1996.43
3498WG51,44.616165,-111.4025,2022.6,3986.89,0.36,0.99,26.17,-200.42,44.6160875,-111.4032891,2023.82
3498 ngs,44.616165,-111.40234,2022.6,3986.9,0.36,0.99,26.18,-200.41,44.6160875,-111.403129,2023.82
3498WG47,44.606167,-111.402,1998.5,3992.76,0.21,1.33,25.52,-198.18,44.6060893,-111.402789,1999.73
3498 ngs,44.606167,-111.40183,1998.5,3992.8,0.21,1.33,25.56,-198.14,44.6060893,-111.402619,1999.73
46870386,44.463333,-111.40134,1923.5,4001.91,0.33,0.52,24.48,-191.51,44.4632537,-111.4021281,1924.7
46870242,44.379501,-111.401,1882.7,3993.1,0.04,0.14,10.69,-201.4,44.3794199,-111.4017878,1883.89
46870079,44.132832,-111.40083,1758,4009.71,0.18,0.25,11.18,-186.67,44.1327471,-111.401617,1759.13
46870103,44.365334,-111.4005,1876.3,3997.21,0,0.12,14.11,-197.32,44.3652526,-111.4012878,1877.48
3498 ngs,44.703835,-111.40017,2959.6,3804.71,7.33,16.06,124.76,-184.41,44.7037595,-111.4009595,2960.95
3498G140,44.703999,-111.40017,2959.6,3804.67,7.28,15.98,124.7,-184.59,44.7039235,-111.4009595,2960.95
3498 ngs,44.603832,-111.40017,2005.2,3991.4,0.63,1.33,26.43,-197.6,44.6037543,-111.4009589,2006.43
3498WG46,44.603832,-111.40017,2005.2,3991.44,0.63,1.33,26.47,-197.56,44.6037543,-111.4009589,2006.43
764B437,44.271667,-111.4,1891.6,3993.37,0.02,0.06,23.46,-189.73,44.2715835,-111.4007875,1892.75
21500676,44.366665,-111.4,1880,3997.41,0,0.12,15.33,-196.52,44.3665836,-111.4007878,1881.18
764 ngs,44.271667,-111.39983,1891.6,3993.4,0.02,0.06,23.49,-189.7,44.2715835,-111.4006175,1892.75
2150 ngs,44.366665,-111.39983,1880,3997.4,0,0.12,15.32,-196.53,44.3665836,-111.4006177,1881.18
3498 ngs,44.669334,-111.39833,1983.9,3998.9,0.28,3.88,21.44,-198,44.6692578,-111.3991192,1985.15
34986509,44.669498,-111.39833,1983.9,3998.92,0.31,3.92,21.45,-197.93,44.6694218,-111.3991192,1985.15
3498 ngs,44.613167,-111.39817,2015.9,3988.8,0.08,0.99,26.29,-199.83,44.6130896,-111.3989588,2017.12
3498WG52,44.613167,-111.39817,2015.9,3988.78,0.08,0.99,26.27,-199.85,44.6130896,-111.3989588,2017.12
5938 ngs,44.668999,-111.398,1983.9,3999.24,0.27,3.82,21.81,-197.7,44.6689228,-111.3987892,1985.15
46870269,44.042168,-111.39767,1636.1,4031.16,0.02,-0.05,3.26,-181.37,44.042082,-111.3984566,1637.19
6755Q100,44.977833,-111.39767,2848.3,3842.6,2.07,5.04,103.55,-209.5,44.9777619,-111.3984615,2849.76
46870268,44.056999,-111.3975,1629.4,4033.89,0.01,-0.04,2.59,-181.3,44.0569132,-111.3982866,1630.49
46870192,44.265335,-111.39716,1887.3,3995.33,0.01,0.06,24.66,-188.05,44.2652514,-111.3979473,1888.45
46870388,44.473499,-111.397,1951.3,3996.39,0.05,0.55,26.61,-192.74,44.4734201,-111.3977879,1952.5
46870382,44.430168,-111.39684,1923.2,3994.12,0.01,0.22,19.6,-196.97,44.4300881,-111.3976278,1924.39
46870428,44.085667,-111.395,1639.5,4033.03,0.07,0.03,2.25,-182.64,44.0855816,-111.3957867,1640.59
3498 ngs,44.607666,-111.39484,1998.2,3993,0.2,1.15,25.53,-198.33,44.6075885,-111.3956286,1999.43
3498WG37,44.607666,-111.39484,1998.2,3993.3,0.2,1.15,25.83,-198.03,44.6075885,-111.3956286,1999.43
46870426,44.071499,-111.39467,1637,4032.93,0.01,-0.02,2.66,-182.06,44.0714134,-111.3954566,1638.09
4687 ngs,44.392334,-111.39467,1905,3988.14,0.01,0.13,11.44,-203.19,44.3922533,-111.3954576,1906.19
46870078,44.143501,-111.39417,1810.8,3997.86,0.12,0.24,14.64,-189.2,44.1434163,-111.3949568,1811.94
46870196,44.254333,-111.394,1891.2,3993.55,0.01,0.07,25.08,-188.06,44.2542492,-111.3947872,1892.35
6755Q372,44.962166,-111.394,2511.5,3910.33,2.2,4.45,68.94,-207.01,44.9620946,-111.3947913,2512.93
6755Q350,44.903999,-111.39384,2273.8,3959.21,3.85,9.66,49.84,-192.69,44.9039263,-111.3946308,2275.18
4687 ngs,44.161835,-111.39384,1818.1,3996.54,0.42,0.23,13.91,-190.46,44.1617506,-111.3946269,1819.25
764 ngs,44.668335,-111.39333,1989.4,3998.71,0.67,4,23.04,-196.51,44.6682589,-111.394119,1990.64
764A091,44.668335,-111.39333,1989.4,3998.67,0.67,4,23,-196.55,44.6682589,-111.394119,1990.64
4687 ngs,44.286167,-111.39317,1881.8,3997.4,0.04,0.06,23.15,-188.91,44.2860839,-111.3939573,1882.96
46870995,44.315166,-111.39317,1873.3,4000.36,0.06,0.07,20.87,-190.21,44.3150836,-111.3939573,1874.46
3498 ngs,44.609665,-111.39317,1998.5,3992.9,0.07,1.07,25.34,-198.76,44.6095876,-111.3939586,1999.72
3498WG38,44.609665,-111.39317,1998.5,3992.92,0.07,1.07,25.36,-198.74,44.6095876,-111.3939586,1999.72
4687 ngs,44.028667,-111.39267,1650.8,4025.54,0.02,-0.05,3.4,-182.89,44.0285809,-111.3934564,1651.89
3498WG36,44.608166,-111.3915,2003.7,3991.9,0.14,1.05,26.08,-198.55,44.6080886,-111.3922885,2004.93
3498 ngs,44.604832,-111.39133,2008.3,3991.21,0.38,1.1,27.11,-197.75,44.6047545,-111.3921185,2009.53
3498WG33,44.605,-111.39133,2008.3,3991.19,0.35,1.09,27.07,-197.82,44.6049225,-111.3921185,2009.53
3498 ngs,44.608166,-111.39133,2003.7,3991.9,0.15,1.04,26.08,-198.55,44.6080886,-111.3921185,2004.93
3498WG34,44.605999,-111.3905,2012.9,3990.03,0.24,1.04,27.24,-198.33,44.6059216,-111.3912884,2014.13
3498 ngs,44.605835,-111.39034,2012.9,3990,0.26,1.04,27.23,-198.33,44.6057576,-111.3911284,2014.13
3498 ngs,44.603668,-111.39017,2019.6,3989.1,0.75,1.04,28.59,-197.23,44.6035905,-111.3909584,2020.83
3498WG32,44.603668,-111.39017,2019.6,3989.11,0.75,1.04,28.6,-197.22,44.6035905,-111.3909584,2020.83
3498 ngs,44.610168,-111.39017,1987.6,3995.21,0.16,1.08,24.25,-198.53,44.6100907,-111.3909585,1988.82
3498WG39,44.610168,-111.39017,1987.6,3995.23,0.16,1.08,24.27,-198.51,44.6100907,-111.3909585,1988.82
3498WG40,44.612,-111.39,1988.5,3994.36,0.09,1.03,23.51,-199.49,44.6119227,-111.3907885,1989.72
3498 ngs,44.611832,-111.38983,1988.5,3994.4,0.1,1.04,23.56,-199.42,44.6117547,-111.3906185,1989.72
3498 ngs,44.614834,-111.38966,1991.2,3993.6,0.11,0.98,23.32,-200.01,44.6147568,-111.3904485,1992.42
3498WG41,44.614834,-111.38966,1991.2,3993.55,0.11,0.98,23.27,-200.06,44.6147568,-111.3904485,1992.42
46870073,44.102165,-111.3895,1613.6,4039.16,0.31,0.21,-1.1,-182.66,44.1020798,-111.3902865,1614.69
3498WG31,44.603001,-111.3885,2029.9,3986.37,0.49,1,29.09,-198.18,44.6029235,-111.3892883,2031.13
764 ngs,44.859833,-111.38834,1964.4,4017,10.55,12.14,16.29,-182.44,44.8597594,-111.3891302,1965.66
46870959,44.507168,-111.38834,2001.3,3988.89,0.59,1.31,31.47,-192.18,44.5070884,-111.3891277,2002.52
3498 ngs,44.602833,-111.38834,2029.9,3986.1,0.49,1,28.84,-198.43,44.6027555,-111.3891283,2031.13
3498WG42,44.611832,-111.388,1988.2,3993.61,0.08,1.02,22.68,-200.31,44.6117547,-111.3887884,1989.42
3498 ngs,44.611832,-111.38783,1988.2,3993.6,0.08,1.01,22.67,-200.33,44.6117547,-111.3886184,1989.42
46870377,44.424999,-111.38783,1921.1,3992.39,0.01,0.2,17.69,-198.67,44.4249192,-111.3886174,1922.29
6755Q355,44.855335,-111.3875,1952.2,4017.92,2.23,10.3,13.86,-193.67,44.8552613,-111.3882901,1953.45
5938 ngs,44.855,-111.387,1950.7,4019.4,1.65,10.14,14.9,-193.19,44.8549263,-111.3877901,1951.94
34986721,44.600834,-111.387,2048.5,3982.61,0.15,0.97,31.26,-198.46,44.6007565,-111.3877883,2049.73
5873  66,44.600166,-111.38683,2048.5,3982.58,0.16,0.97,31.29,-198.42,44.6000885,-111.3876182,2049.73
3498 ngs,44.600834,-111.38683,2048.5,3982.4,0.16,0.96,31.05,-198.67,44.6007565,-111.3876182,2049.73
46870887,44.600834,-111.38683,2047.6,3982.78,0.17,0.96,31.15,-198.46,44.6007565,-111.3876182,2048.83
46870245,44.412167,-111.38617,1915.3,3990.11,0.05,0.17,14.79,-200.91,44.412087,-111.3869573,1916.5
46870381,44.444168,-111.3855,1926.9,3996.54,0.01,0.26,21.89,-195.05,44.4440887,-111.3862874,1928.09
3498 ngs,44.693333,-111.38483,2947.7,3803.5,6.47,17.98,120.83,-185.95,44.6932576,-111.3856188,2949.01
46870034,44.241333,-111.3845,1890.6,3989.49,0.01,0.09,22.01,-191.04,44.2412498,-111.3852868,1891.76
5873 108,44.489166,-111.38383,1973.2,3992.78,0.08,0.66,28.33,-193.34,44.4890878,-111.3846174,1974.41
46870389,44.476833,-111.38367,1944,3996.14,0.22,0.52,23.81,-194.59,44.4767545,-111.3844574,1945.2
46870392,44.489334,-111.3835,1973.2,3992.8,0.1,0.66,28.34,-193.31,44.4892558,-111.3842874,1974.41
46870270,44.042168,-111.38333,1645.6,4027.92,0.01,-0.05,2.95,-182.76,44.0420821,-111.3841161,1646.69
46871007,44.611832,-111.38284,1973.2,3995.8,0.17,1.05,20.25,-200.94,44.6117548,-111.3836281,1974.42
6755Q160,44.814835,-111.38167,3000.7,3791,9.2,18.44,113.66,-195.83,44.8147605,-111.3824595,3002.02
6755Q371,44.960835,-111.38133,2438.4,3926.43,0.89,4.1,62.64,-206.81,44.9607638,-111.3821207,2439.82
46870425,44.056999,-111.38116,1634.3,4032.6,0.04,-0.02,2.81,-181.58,44.0569133,-111.3819461,1635.39
46870035,44.225334,-111.38017,1867.2,3992.58,0.01,0.07,19.34,-191.11,44.2252506,-111.3809566,1868.36
4687 ngs,44.155998,-111.37984,1808,3998.97,0.21,0.18,13.76,-189.74,44.1559137,-111.3806264,1809.15
46870033,44.234501,-111.37967,1867.8,3992.53,0.08,0.07,18.64,-191.8,44.2344177,-111.3804566,1868.96
46870170,44.071335,-111.37967,1655.9,4029.23,0.01,-0.02,4.8,-182.04,44.0712495,-111.3804561,1656.99
46870385,44.460335,-111.37883,1935.4,3995.94,0.03,0.34,22.45,-195.35,44.4602563,-111.3796171,1936.59
46870420,44.0275,-111.378,1662.6,4021.72,0.02,-0.04,3.32,-184.28,44.0274139,-111.3787859,1663.7
3498 ngs,44.610832,-111.37783,1979.9,3992.9,0.09,0.97,19.5,-202.59,44.6107549,-111.3786179,1981.12
46871014,44.662834,-111.37733,1988.8,3999.07,1.01,3.65,23.71,-195.78,44.6627581,-111.3781182,1990.03
