#sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
4058 ngs,42.433334,-121.29134,1329.5,3973.21,0.04,0.25,-3.9,-153.76,42.4332021,-121.2924496,1330.62
4058 834,42.433498,-121.29134,1329.5,3973.18,0.04,0.25,-3.94,-153.81,42.4333661,-121.2924496,1330.62
6154 673,42.773335,-121.2905,1694.3,3917.22,0.13,0.78,21.91,-168.32,42.7732015,-121.2916145,1695.59
6154 693,42.977665,-121.29,2092.4,3878.21,0.28,3.71,87.15,-144.61,42.9775228,-121.2911206,2093.78
6154 ngs,42.411999,-121.28967,1384.4,3966.53,0.25,0.29,8.27,-147.52,42.4118676,-121.2907794,1385.52
6154 ngs,42.358665,-121.28917,1523.3,3932.6,0.32,1.23,21.97,-148.42,42.3585347,-121.2902788,1524.47
2713 ngs,41.972332,-121.28833,1445.1,3916,0.05,0.43,16.05,-146.63,41.9722086,-121.2894299,1446.21
2713 ngs,41.000332,-121.28683,1015.2,3920,0.01,0.82,-25.23,-139.17,41.0002189,-121.2879171,1016.15
5675 386,41.000168,-121.28667,1015.2,3916.46,0.01,0.83,-28.75,-142.68,41.0000549,-121.2877571,1016.15
6154 ngs,42.669498,-121.28667,1489.2,3946.89,0.96,0.47,-2.27,-168.95,42.6693653,-121.2877825,1490.43
2773  42,41.486668,-121.2865,1325.3,3887.48,0.07,0.1,-5.75,-155.27,41.4865509,-121.2875939,1326.37
2773 ngs,41.486668,-121.28633,1325.3,3887.5,0.07,0.09,-5.73,-155.26,41.4865509,-121.2874239,1326.37
5675 ngs,41.434334,-121.2855,1336.2,3878.35,0.01,0.09,-6.82,-157.63,41.4342177,-121.2865932,1337.27
6154 ngs,42.115501,-121.28533,1264.9,3956.44,0.12,0.81,-11.95,-153.91,42.115374,-121.2864337,1266
40582063,42.437332,-121.285,1341.6,3971.81,0,0.21,-1.93,-153.23,42.4372001,-121.2861095,1342.72
4058 ngs,42.437332,-121.28484,1341.6,3971.8,0,0.21,-1.94,-153.24,42.4372001,-121.2859495,1342.72
2720 ngs,41.713165,-121.28467,1262.8,3933.5,0.13,0.05,0.65,-141.82,41.7130473,-121.2857662,1263.87
27200722,41.713165,-121.28467,1262.8,3933.49,0.13,0.05,0.64,-141.83,41.7130473,-121.2857662,1263.87
6154 ngs,42.716167,-121.28467,1560.2,3934.36,0.01,0.39,2.87,-172.81,42.7160337,-121.2857831,1561.44
5675 ngs,41.713165,-121.28433,1262.4,3933.71,0.12,0.05,0.74,-141.7,41.7130473,-121.2854262,1263.47
2720 ngs,41.096668,-121.28416,1145.3,3900.71,0.31,1.87,-13.03,-140.28,41.0965547,-121.2852485,1146.28
5675 483,41.097168,-121.28416,1012.3,3920.4,6.21,4.12,-34.4,-138.51,41.0970547,-121.2852485,1013.28
6154 ngs,42.994835,-121.28384,2001.6,3896.39,0.37,3.21,75.8,-146.21,42.994692,-121.2849608,2002.96
2773  45,41.407001,-121.2835,1342.9,3876.61,0,0.09,-4.04,-155.62,41.4068852,-121.2845928,1343.97
2773 ngs,41.406834,-121.28333,1342.9,3876.6,0,0.09,-4.04,-155.61,41.4067182,-121.2844228,1343.97
2713 ngs,41.434334,-121.28333,1336.2,3878.3,0.01,0.09,-6.87,-157.68,41.4342177,-121.2844231,1337.27
6154 ngs,42.1045,-121.28316,1280.1,3954.1,0.05,1.23,-8.62,-151.94,42.1043736,-121.2842633,1281.21
6154 674,42.748333,-121.28217,1620.6,3927.73,0.06,0.57,11.96,-170.28,42.7481993,-121.2832834,1621.87
5675 321,41.471668,-121.28217,1321.9,3882.91,0.12,0.11,-10.02,-159.09,41.4715511,-121.2832636,1322.97
2713 ngs,41.407665,-121.28167,1342.9,3876.1,0,0.09,-4.61,-156.19,41.4075492,-121.2827627,1343.97
27130454,41.407665,-121.28167,1342.9,3876.12,0,0.09,-4.59,-156.17,41.4075492,-121.2827627,1343.97
2713 ngs,41.716335,-121.28167,1262.5,3933.6,0.14,0.06,0.37,-142.05,41.7162172,-121.2827662,1263.57
27130136,41.716499,-121.28167,1262.5,3933.64,0.14,0.06,0.4,-142.02,41.7163812,-121.2827662,1263.57
2713 ngs,41.471668,-121.27983,1321.9,3883.71,0.12,0.11,-9.22,-158.29,41.4715511,-121.2809235,1322.97
6154 817,42.440334,-121.27817,1340.5,3970.49,0,0.21,-3.86,-155.04,42.4402021,-121.2792794,1341.62
6154 725,42.166668,-121.278,1311.2,3951.94,0.28,0.4,-6.79,-154.2,42.1665382,-121.2791051,1312.3
6154 ngs,42.568668,-121.277,1504.1,3935.12,0.15,0.73,-0.36,-169.26,42.5685369,-121.2781108,1505.31
2713 ngs,41.385334,-121.27666,1339,3877.3,0,0.09,-2.61,-153.75,41.3852186,-121.2777523,1340.07
27130542,41.385502,-121.27666,1339,3877.33,0,0.09,-2.6,-153.73,41.3853866,-121.2777523,1340.07
6154 565,42.385834,-121.27583,1358.1,3969.94,0.74,0.78,5.93,-145.92,42.3857033,-121.2769389,1359.25
5675 ngs,41.298168,-121.275,1295,3874.15,0.16,0.15,-11.51,-157.47,41.2980541,-121.2760911,1296.05
2773 ngs,41.145168,-121.27483,1691.4,3796.4,0.58,3.69,46.67,-139.88,41.1450548,-121.2759189,1692.45
2773 392,41.145168,-121.27483,1691.4,3796.41,0.58,3.69,46.68,-139.87,41.1450548,-121.2759189,1692.45
6154 773,42.033333,-121.27467,1973.5,3795.96,4.58,11.12,53.38,-153.36,42.0332106,-121.2757711,1974.63
6154 ngs,42.509834,-121.27367,1332.8,3970.08,0.03,0.28,-12.9,-163.12,42.5097038,-121.27478,1333.95
2379 ngs,42.449833,-121.27333,1329.2,3969.8,0.06,0.21,-8.88,-158.74,42.4497009,-121.2744394,1330.32
2379,42.450001,-121.27333,1329.2,3969.82,0.05,0.21,-8.88,-158.74,42.4498689,-121.2744394,1330.32
2713 ngs,41.660168,-121.27333,1269.5,3919.1,0.06,0.08,-6.92,-150.19,41.660051,-121.2744253,1270.58
27130288,41.660168,-121.27333,1269.5,3919.14,0.06,0.08,-6.88,-150.15,41.660051,-121.2744253,1270.58
6154 ngs,42.911835,-121.2725,1925.1,3899.78,0.52,2.19,63.1,-151.2,42.9116955,-121.2736177,1926.45
2713 ngs,41.298168,-121.27167,1295.1,3874.1,0.04,0.14,-11.52,-157.63,41.2980541,-121.272761,1296.15
2713 ngs,42.441833,-121.27167,1328.6,3971,0.05,0.25,-7.15,-156.9,42.4417011,-121.2727793,1329.72
27130944,42.442001,-121.27167,1328.6,3971.01,0.06,0.25,-7.15,-156.9,42.4418691,-121.2727793,1329.72
2713 ngs,41.691334,-121.27167,1269.8,3924.21,0.04,0.02,-4.52,-147.9,41.6912166,-121.2727655,1270.87
27130284,41.691502,-121.27167,1269.8,3924.24,0.04,0.02,-4.5,-147.88,41.6913846,-121.2727655,1270.87
6154 717,42.136665,-121.27116,1273.7,3955.14,0.01,0.31,-12.45,-156,42.1365368,-121.2722641,1274.79
6154 ngs,42.442001,-121.271,1328.6,3971.1,0.05,0.26,-7.06,-156.81,42.4418691,-121.2721093,1329.72
6154 ngs,42.4855,-121.27,1325.2,3969.39,0.12,0.22,-13.74,-163.07,42.4853671,-121.2711096,1326.33
27130541,41.363167,-121.27,1296.9,3880.16,0.05,0.11,-10.74,-157.07,41.363052,-121.2710917,1297.96
6154 634,42.621334,-121.27,1630.3,3911.71,0.11,0.79,10.38,-172.67,42.6212023,-121.2711113,1631.55
2713 ngs,41.363167,-121.26984,1296.9,3880.21,0.06,0.11,-10.69,-157.01,41.363052,-121.2709317,1297.96
6154 ngs,42.210499,-121.26884,1441.7,3929.9,1.07,1.07,7.46,-153.17,42.2103667,-121.2699463,1442.83
2726 ngs,42.441334,-121.26817,1323,3974.6,0.15,0.29,-5.23,-154.21,42.4412021,-121.2692792,1324.12
2773 ngs,41.559834,-121.26733,1319.9,3897.4,0,0.07,-4.07,-153.07,41.5597184,-121.268424,1320.97
2773 383,41.560001,-121.26733,1319.9,3897.39,0,0.07,-4.09,-153.1,41.5598854,-121.268424,1320.97
2531 438,42.802666,-121.267,1738.1,3908.03,0.15,0.88,23.57,-171.45,42.8025314,-121.2681143,1739.4
2713 ngs,41.728832,-121.26667,1289.6,3927.21,0.01,0.06,1.21,-144.38,41.7287142,-121.2677658,1290.68
27130439,41.729,-121.26667,1289.6,3927.24,0.01,0.06,1.23,-144.37,41.7288822,-121.2677658,1290.68
6154 485,42.856167,-121.26617,1762.6,3913.23,0.01,1.05,31.5,-166.24,42.85603,-121.2672858,1763.91
6154 662,42.696667,-121.26617,1524.9,3939.17,0.16,0.32,-1.44,-173.08,42.6965342,-121.2672821,1526.13
6154 ngs,42.785,-121.266,1717.2,3910.28,0.06,0.81,20.97,-171.86,42.7848663,-121.2671138,1718.49
40582061,42.441334,-121.266,1323.1,3974.66,0.11,0.3,-5.14,-154.17,42.4412021,-121.2671092,1324.22
4058 ngs,42.441334,-121.26583,1323.1,3974.71,0.12,0.3,-5.09,-154.11,42.4412021,-121.2669392,1324.22
27130118,41.087002,-121.265,1237.5,3881.46,1.01,2.02,-2.99,-139.76,41.0868889,-121.2660877,1238.49
2713 ngs,41.086834,-121.26483,1237.5,3881.5,1.03,2.02,-2.93,-139.69,41.0867209,-121.2659177,1238.49
6154 ngs,42.291332,-121.26334,1584.3,3914.23,0,0.7,28.47,-149.62,42.2912036,-121.2644478,1585.47
6154 ngs,42.521168,-121.26334,1348.7,3966.36,0.14,0.43,-12.74,-164.49,42.5210379,-121.2644499,1349.86
6154 ngs,42.730499,-121.26317,1539.5,3938.89,0.69,0.46,-0.27,-172.88,42.7303658,-121.2642824,1540.75
5675 ngs,41.268166,-121.26234,1301.4,3874.68,0.01,0.28,-6.31,-153.02,41.2680527,-121.2634303,1302.46
2713 ngs,41.953167,-121.26167,1449.3,3913.3,0.07,0.26,16.37,-146.93,41.9530442,-121.2627692,1450.4
27130274,41.953167,-121.26167,1449.3,3913.33,0.07,0.26,16.4,-146.9,41.9530442,-121.2627692,1450.4
6154 ngs,42.883999,-121.26,1825.7,3906.96,0.17,1.38,42.16,-162.16,42.8838607,-121.2611163,1827.03
2713 ngs,41.268002,-121.25983,1301.5,3874.6,0,0.28,-6.35,-153.07,41.2678887,-121.2609202,1302.56
6154 ngs,42.241165,-121.25833,1501.7,3920.17,0.31,0.57,13.46,-155.17,42.2410308,-121.2594371,1502.85
40582060,42.441166,-121.255,1317.3,3976.6,0.21,0.44,-4.97,-153.11,42.4410342,-121.2561089,1318.43
27130540,41.334999,-121.255,1300,3875.51,0,0.08,-11.91,-158.67,41.3348846,-121.2560908,1301.06
4058 ngs,42.441166,-121.25484,1317.3,3976.6,0.2,0.45,-4.97,-153.11,42.4410342,-121.2559489,1318.43
2713 ngs,41.334835,-121.25484,1300,3875.5,0,0.08,-11.9,-158.66,41.3347206,-121.2559308,1301.06
2773 ngs,41.950668,-121.25433,1425.8,3916.5,0.01,0.18,12.55,-148.25,41.9505453,-121.255429,1426.9
2773 32A,41.950668,-121.25433,1425.8,3916.46,0.01,0.18,12.51,-148.29,41.9505453,-121.255429,1426.9
2381 ngs,41.673332,-121.25333,1273.6,3919.21,0.02,0.02,-6.73,-150.56,41.673215,-121.2544247,1274.68
2381,41.673332,-121.25333,1273.6,3919.24,0.02,0.02,-6.7,-150.53,41.673215,-121.2544247,1274.68
2713 ngs,41.675335,-121.25166,1273.8,3919.3,0.02,0.02,-6.76,-150.61,41.675218,-121.2527546,1274.88
27130285,41.675335,-121.25166,1273.8,3919.3,0.02,0.02,-6.76,-150.61,41.675218,-121.2527546,1274.88
6154 715,42.093334,-121.2505,1256.9,3951.86,0.23,0.61,-17,-158.15,42.0932083,-121.2516026,1257.99
6154 ngs,42.063667,-121.25034,1263,3952.21,0.11,1.13,-12.1,-153.54,42.0635431,-121.2514417,1264.1
2720 ngs,41.663166,-121.25034,1273.6,3915.4,0.01,0.04,-9.63,-153.44,41.6630492,-121.2514345,1274.68
27200723,41.663166,-121.25034,1273.6,3915.39,0.01,0.04,-9.64,-153.45,41.6630492,-121.2514345,1274.68
6154 675,42.751667,-121.25,1610.5,3926.35,0.05,0.47,7.16,-174.05,42.7515351,-121.2511122,1611.76
6154 566,42.401333,-121.24883,1398.7,3961.66,0.04,0.55,8.77,-148.57,42.4012043,-121.2499384,1399.84
6154 816,42.444668,-121.24667,1318.5,3977.37,0.31,0.48,-4.15,-152.28,42.4445389,-121.2477787,1319.63
6154 633,42.596169,-121.24533,1826.6,3866.99,1.14,2.56,28.44,-173.84,42.5960386,-121.2464401,1827.87
6154 713,42.034168,-121.244,1264,3950,0.18,1.9,-11.35,-152.06,42.0340469,-121.2451005,1265.1
2713 ngs,41.652668,-121.24333,1282.3,3910.71,0,0.04,-10.69,-155.5,41.6525522,-121.244424,1283.38
27130137,41.652668,-121.24333,1282.3,3910.67,0,0.04,-10.73,-155.54,41.6525522,-121.244424,1283.38
2773 ngs,41.652832,-121.24333,1282.4,3910.8,0,0.04,-10.58,-155.4,41.6527162,-121.244424,1283.48
6154 678,42.816334,-121.24167,1680.9,3920.9,0.1,0.74,17.58,-171.22,42.8161999,-121.2427835,1682.19
6154 661,42.722168,-121.24117,1561.7,3930.78,0.02,0.35,-0.79,-176.67,42.7220365,-121.2422814,1562.94
6154 608,42.269669,-121.24084,1529.4,3917.62,0.02,0.37,16.89,-155.35,42.2695416,-121.241947,1530.56
2531 374,42.020332,-121.2405,1266.4,3953.1,0.09,1.86,-6.27,-147.37,42.0202113,-121.2416,1267.5
6154 635,42.639668,-121.23967,1604.1,3917.91,0.04,0.48,6.85,-173.64,42.6395372,-121.2407804,1605.36
40582059,42.445499,-121.239,1318.6,3977.99,0.84,0.55,-3.57,-151.11,42.4453699,-121.2401083,1319.73
4058 ngs,42.445332,-121.23883,1318.6,3978,0.85,0.55,-3.55,-151.08,42.4452029,-121.2399383,1319.73
6154 597,42.544167,-121.23833,1398.7,3955.08,0.1,0.91,-10.68,-167.61,42.5440371,-121.2394392,1399.9
6154 472,42.966499,-121.23833,1909.8,3909.96,0.21,2.17,63.63,-149.29,42.9663594,-121.2394472,1911.14
6154 ngs,42.475498,-121.23783,1325.2,3972.41,0.1,0.36,-9.82,-159.03,42.4753687,-121.2389385,1326.34
764 ngs,42.446667,-121.23666,1326.5,3976.3,0.31,0.49,-2.93,-151.95,42.4465379,-121.2377682,1327.63
7643207,42.446667,-121.23666,1326.5,3976.28,0.31,0.49,-2.95,-151.97,42.4465379,-121.2377682,1327.63
6154 460,42.998333,-121.23583,1687,3954,0.22,1.43,36.13,-152.54,42.9981922,-121.2369479,1688.33
6154 726,42.167168,-121.235,1346.3,3935.92,0.11,0.43,-12.03,-163.53,42.1670429,-121.2361041,1347.42
27130440,41.741669,-121.235,1339.9,3916.53,0.02,0.09,4.89,-146.33,41.7415525,-121.2360946,1340.99
6154 564,42.357666,-121.23483,1630.6,3908.61,0.11,1.1,31.14,-151.64,42.3575378,-121.2359374,1631.79
2713 ngs,41.741669,-121.23483,1339.9,3916.5,0.02,0.09,4.86,-146.36,41.7415525,-121.2359246,1340.99
6154 698,42.137165,-121.2345,1270.7,3945.54,0.04,0.31,-23.02,-166.21,42.1370408,-121.2356031,1271.8
2720 ngs,41.066833,-121.23167,1377.6,3849.6,0.47,1.01,10.15,-143.93,41.0667204,-121.2327563,1378.61
27200748,41.066833,-121.23167,1377.6,3849.6,0.47,1.01,10.15,-143.93,41.0667204,-121.2327563,1378.61
40582058,42.444668,-121.23,1322.5,3977.58,0.4,0.64,-2.71,-151.03,42.444539,-121.2311079,1323.63
27130286,41.636665,-121.23,1296.6,3906.48,0.01,0.04,-9.07,-155.48,41.6365495,-121.2310932,1297.68
27130119,41.067001,-121.23,1377.7,3849.66,0.49,0.98,10.23,-143.88,41.0668885,-121.2310862,1378.71
4058 ngs,42.444668,-121.22984,1322.5,3977.6,0.37,0.64,-2.69,-151.04,42.444539,-121.2309479,1323.63
2713 ngs,41.636665,-121.22984,1296.6,3906.5,0.01,0.04,-9.05,-155.46,41.6365495,-121.2309332,1297.68
6154 561,42.313835,-121.22967,1715.7,3882.89,0.33,1.6,35.6,-156.01,42.3137073,-121.2307768,1716.87
2713 ngs,41.042835,-121.22833,1355.8,3851.21,0.05,0.79,7.19,-145.08,41.0427225,-121.2294158,1356.81
27130559,41.042835,-121.22833,1355.8,3851.17,0.05,0.79,7.15,-145.12,41.0427225,-121.2294158,1356.81
2713 ngs,41.438332,-121.22833,1372.5,3870.8,0.03,0.13,-3.54,-158.37,41.438218,-121.229421,1373.58
2773  40,41.277,-121.227,1291.4,3870.14,0.04,0.13,-14.73,-160.43,41.2768873,-121.2280891,1292.45
2773 ngs,41.276833,-121.22684,1291.4,3870.1,0.04,0.13,-14.75,-160.45,41.2767203,-121.2279291,1292.45
2713 ngs,41.276669,-121.22667,1291.7,3869.9,0.04,0.13,-14.84,-160.58,41.2765563,-121.2277591,1292.75
27130148,41.276669,-121.22667,1291.7,3869.92,0.04,0.13,-14.82,-160.56,41.2765563,-121.2277591,1292.75
5675 367,41.296665,-121.22667,1290.2,3874.53,0.04,0.1,-12.47,-158.07,41.2965521,-121.2277593,1291.25
2713 ngs,41.299332,-121.22667,1290.2,3875.4,0.04,0.1,-11.84,-157.43,41.2992191,-121.2277594,1291.25
6154 ngs,42.685501,-121.22583,1524,3935.96,0,0.31,-3.92,-175.63,42.6853699,-121.2269402,1525.24
27130539,41.336334,-121.225,1325.6,3874.06,0.04,0.1,-5.59,-155.16,41.3362208,-121.2260897,1326.66
2713 ngs,41.336334,-121.22483,1325.6,3874.1,0.03,0.1,-5.55,-155.13,41.3362208,-121.2259197,1326.66
6154 473,42.924168,-121.22467,1782.1,3927.86,0.05,1.36,46,-153.58,42.9240299,-121.2257852,1783.43
6154 596,42.572166,-121.2245,1537.1,3928.82,2.52,1.55,3.2,-166.22,42.572036,-121.2256089,1538.34
6154 486,42.842167,-121.22433,1677.9,3926.35,0.16,0.83,19.77,-168.53,42.842032,-121.2254431,1679.19
6154 481,42.897667,-121.22417,1855.3,3904.66,0.23,1.75,47.75,-159.46,42.8975299,-121.2252845,1856.62
2773 ngs,41.980835,-121.22266,1507.7,3895.9,0.1,0.71,14.48,-154.9,41.9807149,-121.2237582,1508.8
2773 355,41.980835,-121.22266,1507.7,3895.89,0.1,0.71,14.47,-154.91,41.9807149,-121.2237582,1508.8
5675 318,41.438332,-121.22234,1372.5,3869.96,0.07,0.13,-4.38,-159.17,41.438218,-121.2234307,1373.58
6154 680,42.790165,-121.22217,1609.9,3927.92,0.1,0.56,5.08,-175.93,42.790032,-121.2232817,1611.17
2713 ngs,41.247665,-121.22166,1291.1,3871,0.01,0.3,-11.33,-156.85,41.2475525,-121.2227486,1292.16
27130147,41.247665,-121.22166,1291.1,3870.96,0.01,0.3,-11.37,-156.89,41.2475525,-121.2227486,1292.16
4058 ngs,42.439835,-121.22166,1325.9,3976.6,0.37,0.89,-2.2,-150.69,42.439706,-121.2227675,1327.03
40582057,42.439835,-121.22166,1325.9,3976.58,0.37,0.89,-2.22,-150.71,42.439706,-121.2227675,1327.03
2713 ngs,41.393665,-121.22166,1352.1,3870.5,0.09,0.14,-6.12,-158.59,41.3935514,-121.2227502,1353.18
27130543,41.393665,-121.22166,1352.1,3870.46,0.09,0.14,-6.16,-158.63,41.3935514,-121.2227502,1353.18
6154 712,42.007999,-121.22,1269.8,3952.86,0.04,0.96,-4.35,-146.79,42.0078788,-121.2210986,1270.89
27130287,41.623501,-121.22,1315.8,3900.46,0.01,0.04,-7.99,-156.56,41.6233856,-121.2210926,1316.89
27130494,42.093334,-121.22,1269.2,3945.96,0.05,0.29,-19.11,-162.14,42.0932111,-121.2211011,1270.29
2720 ngs,41.623333,-121.21983,1315.7,3900.1,0.01,0.04,-8.37,-156.92,41.6232176,-121.2209226,1316.79
2713 ngs,42.093334,-121.21983,1269.2,3946,0.05,0.29,-19.07,-162.1,42.0932111,-121.2209311,1270.29
3391 ngs,41.059834,-121.21833,1377.7,3847.9,0.18,0.74,9.11,-145.54,41.0597216,-121.2194157,1378.72
6154 718,42.107834,-121.2175,1268.5,3945.61,0.05,0.27,-20.98,-163.96,42.1077106,-121.2186014,1269.59
6154 ngs,42.949501,-121.2175,1763.5,3934.23,0.05,1.37,44.35,-153.13,42.9493619,-121.2186154,1764.83
6154 ngs,42.811832,-121.217,1641.6,3923.11,0.04,0.66,8.08,-176.44,42.8116982,-121.2181119,1642.88
2773 ngs,41.060333,-121.21684,1400.9,3842.71,0.11,0.8,11.03,-146.24,41.0602206,-121.2179257,1401.92
3391 ngs,41.013332,-121.21667,1354.2,3845.8,0.05,0.74,3.93,-148.21,41.0132196,-121.217755,1355.2
3391Z328,41.013332,-121.21667,1354.2,3845.78,0.05,0.74,3.91,-148.23,41.0132196,-121.217755,1355.2
6154 ngs,42.438667,-121.21333,1317.6,3976.61,0.37,1.04,-4.64,-152.05,42.438538,-121.2144371,1318.73
2713 ngs,41.611832,-121.21333,1343.6,3893.5,0.03,0.05,-5.33,-156.99,41.6117168,-121.2144222,1344.69
27130138,41.612,-121.21333,1343.6,3893.49,0.03,0.05,-5.36,-157.02,41.6118848,-121.2144222,1344.69
6154 ngs,42.754002,-121.2115,1590.4,3924.49,0.01,0.41,-1.1,-180.16,42.7538706,-121.2126102,1591.66
26650011,41.611668,-121.2115,1343.1,3893.6,0.01,0.05,-5.37,-157,41.6115528,-121.2125921,1344.19
2665 ngs,41.611668,-121.21133,1343.1,3893.6,0.01,0.05,-5.37,-157,41.6115528,-121.2124221,1344.19
6154 ngs,42.662498,-121.21133,1544.1,3928.85,0.08,0.36,-2.76,-176.6,42.6623672,-121.2124392,1545.35
6154 ngs,42.197498,-121.20966,1540.4,3897.06,0.05,0.49,6.22,-167.1,42.1973717,-121.2107636,1541.55
2713 ngs,41.764332,-121.20834,1333.8,3916.4,0.02,0.1,0.84,-149.68,41.7642155,-121.2094337,1334.89
27130441,41.764332,-121.20834,1333.8,3916.39,0.02,0.1,0.83,-149.69,41.7642155,-121.2094337,1334.89
6154 591,42.496334,-121.208,1356.9,3958.82,0.06,0.42,-15.52,-168.27,42.4962044,-121.2091074,1358.06
6154 567,42.404167,-121.2075,1446.2,3945.36,1.9,1.04,6.86,-153.48,42.4040384,-121.2086065,1447.36
6154 610,42.244167,-121.207,1506,3912.35,0.05,0.32,6.7,-162.93,42.2440391,-121.2081048,1507.15
2531 402,42.287666,-121.20583,1532.9,3918.36,0.03,0.4,17.08,-155.5,42.2875387,-121.2069353,1534.05
6154 487,42.874668,-121.20517,1622.4,3947.94,0.2,1.07,21.32,-160.47,42.8745318,-121.2062828,1623.69
5675 ngs,41.109833,-121.205,1256.9,3868.69,0.21,0.65,-11.82,-152.95,41.1097208,-121.206086,1257.91
5675 ngs,41.130501,-121.205,1263.6,3871,0.1,0.65,-9.3,-151.29,41.1303888,-121.2060863,1264.62
5675 ngs,41.117001,-121.20467,1258.3,3869.9,0.15,0.62,-10.82,-152.2,41.1168888,-121.2057561,1259.31
2720 ngs,41.065666,-121.20383,1396.3,3843.5,0.05,0.75,9.92,-146.94,41.0655538,-121.2049153,1397.32
27200747,41.065666,-121.20383,1396.3,3843.49,0.05,0.75,9.91,-146.95,41.0655538,-121.2049153,1397.32
4058 ngs,42.439835,-121.20333,1322.6,3973.9,0.22,0.87,-5.92,-154.21,42.439706,-121.2044366,1323.74
40582055,42.439999,-121.20333,1322.6,3973.87,0.21,0.86,-5.96,-154.27,42.43987,-121.2044366,1323.74
5675 ngs,41.103001,-121.20333,1256.9,3870.41,0.2,0.66,-9.49,-150.62,41.1028888,-121.2044158,1257.91
4078 ngs,41.123333,-121.20316,1258.8,3870.5,0.18,0.6,-10.64,-152.06,41.1232208,-121.2042461,1259.82
40780117,41.123333,-121.20316,1258.8,3870.53,0.18,0.6,-10.61,-152.03,41.1232208,-121.2042461,1259.82
6154 ngs,42.066166,-121.20216,1269.1,3945.48,0.06,0.3,-17.18,-160.18,42.0660439,-121.2032595,1270.18
2713 ngs,42.041832,-121.20167,1262.5,3948.21,0.15,0.35,-14.29,-156.41,42.0417107,-121.2027688,1263.58
6154 ngs,42.042,-121.20167,1262.4,3946.81,0.16,0.35,-15.74,-157.84,42.0418787,-121.2027688,1263.48
6154 ngs,42.467499,-121.20116,1524,3926.76,0.32,0.95,6.54,-164.21,42.4673697,-121.2022668,1525.14
4078 ngs,41.096169,-121.19984,1256.6,3870.3,0.16,0.64,-9.08,-150.24,41.0960569,-121.2009256,1257.61
40780116,41.096169,-121.19984,1256.6,3870.28,0.16,0.64,-9.1,-150.26,41.0960569,-121.2009256,1257.61
6154 ngs,42.525002,-121.19917,1378,3953.9,0.13,0.43,-16.52,-171.57,42.5248726,-121.2002773,1379.19
6154 563,42.334499,-121.19833,1566.9,3914.69,0.15,0.62,19.67,-156.39,42.3343712,-121.1994354,1568.07
2713 ngs,41.227665,-121.19833,1281.1,3865.8,0.01,0.19,-17.82,-162.33,41.2275529,-121.1994175,1282.15
27130146,41.227665,-121.19833,1281.1,3865.8,0.01,0.19,-17.82,-162.33,41.2275529,-121.1994175,1282.15
6154 461,42.998165,-121.19717,1684,3951.42,0.09,1.04,32.64,-156.21,42.9980238,-121.1982851,1685.31
6154 ngs,42.768501,-121.19683,1571.2,3929.3,0.05,0.4,-3.52,-180.39,42.7683692,-121.1979398,1572.46
2713 ngs,41.031834,-121.19666,1303,3859.8,0.13,0.58,0.49,-145.97,41.0317219,-121.1977446,1304.02
27130560,41.031834,-121.19666,1303,3859.85,0.13,0.58,0.54,-145.92,41.0317219,-121.1977446,1304.02
2713 ngs,42.158669,-121.19666,1343.3,3928.6,0.9,0.58,-19.51,-169.74,42.1585438,-121.1977619,1344.43
6154 ngs,42.158669,-121.19666,1343.2,3927.3,0.9,0.58,-20.84,-171.06,42.1585438,-121.1977619,1344.33
47350033,41.085999,-121.195,1260.6,3869.55,0.15,0.65,-7.69,-149.29,41.0858869,-121.1960853,1261.62
4058 ngs,42.440334,-121.19483,1320.6,3973.21,0.23,0.84,-7.27,-155.35,42.4402051,-121.1959363,1321.74
4058 832,42.440498,-121.19483,1320.6,3973.21,0.23,0.84,-7.29,-155.37,42.440369,-121.1959363,1321.74
4735 ngs,41.085835,-121.19483,1260.6,3869.6,0.16,0.64,-7.62,-149.23,41.0857229,-121.1959153,1261.62
6154 ngs,42.911835,-121.1935,1676.4,3937.73,1.95,1.22,24.4,-161.56,42.9116973,-121.1946129,1677.7
2713 ngs,41.379333,-121.19334,1375.3,3865.8,0.06,0.17,-2.38,-157.46,41.3792198,-121.1944289,1376.37
27130435,41.379333,-121.19334,1375.3,3865.8,0.06,0.17,-2.38,-157.46,41.3792198,-121.1944289,1376.37
6154 470,42.966667,-121.19334,1717.5,3944.69,0.12,1.1,39.08,-153.44,42.9665271,-121.1944541,1718.81
6154 653,42.620335,-121.193,1620.9,3909.24,0.03,0.52,5.11,-177.24,42.6202047,-121.1941079,1622.16
6154 ngs,42.302502,-121.19283,1499.6,3924.6,0.02,0.41,11.72,-157.12,42.3023746,-121.1939348,1500.75
6154 649,42.728832,-121.19217,1548,3930,0.01,0.31,-6.39,-180.78,42.7287007,-121.1932789,1549.25
5675 ngs,41.088001,-121.19167,1255.6,3869.75,0.18,0.57,-9.21,-150.3,41.087889,-121.1927552,1256.62
5675 ngs,41.950001,-121.19117,1459.3,3902.1,0.01,0.24,8.53,-155.96,41.9498813,-121.1922662,1460.42
6154 ngs,42.775501,-121.19083,1553.2,3935.33,0,0.39,-3.67,-178.58,42.775369,-121.1919396,1554.46
