#sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
2720 ngs,41.841667,-121.30666,1246,3945.3,0,0.16,-4.28,-144.88,41.8415473,-121.3077585,1247.08
27200719,41.841667,-121.30666,1246,3945.29,0,0.16,-4.29,-144.89,41.8415473,-121.3077585,1247.08
2773  47,41.306667,-121.305,1300.9,3882.1,0.09,0.17,-2.5,-149.18,41.3065527,-121.3060923,1301.95
2381,41.803333,-121.305,1269.1,3939.35,0.01,0.13,0.34,-142.88,41.8032143,-121.306098,1270.17
2773 ngs,41.306667,-121.30483,1300.9,3882.1,0.09,0.17,-2.5,-149.18,41.3065527,-121.3059223,1301.95
2381 ngs,41.803333,-121.30483,1269.1,3939.3,0.01,0.13,0.29,-142.93,41.8032143,-121.305928,1270.17
2773 ngs,41.810833,-121.30466,1261.2,3942.6,0.01,0.14,0.48,-141.85,41.8107141,-121.3057581,1262.28
2773 369,41.811001,-121.30466,1261.2,3942.57,0.01,0.14,0.43,-141.89,41.8108821,-121.3057581,1262.28
2720 ngs,41.797832,-121.30383,1269.2,3939.3,0.03,0.15,0.81,-142.38,41.7977135,-121.3049279,1270.27
27200720,41.797832,-121.30383,1269.2,3939.29,0.03,0.15,0.8,-142.39,41.7977135,-121.3049279,1270.27
2713 ngs,41.779335,-121.30334,1274.7,3935.4,0.14,0.15,0.27,-143.43,41.779217,-121.3044376,1275.77
27130280,41.779499,-121.30334,1274.7,3935.41,0.13,0.15,0.27,-143.44,41.779381,-121.3044376,1275.77
2713 ngs,41.797832,-121.30334,1269.2,3939.4,0.03,0.15,0.91,-142.28,41.7977135,-121.3044379,1270.27
27130134,41.798,-121.30334,1269.2,3939.39,0.03,0.15,0.89,-142.3,41.7978815,-121.3044379,1270.27
2773  33,41.765835,-121.302,1275,3935.83,0.06,0.14,2.01,-141.82,41.7657174,-121.3030974,1276.07
2773 ngs,41.765835,-121.30183,1275,3935.8,0.06,0.14,1.98,-141.85,41.7657174,-121.3029274,1276.07
2713 ngs,41.749332,-121.30167,1263.1,3936.6,0.29,0.14,0.59,-141.66,41.7492137,-121.3027672,1264.17
27130281,41.749332,-121.30167,1263.1,3936.65,0.29,0.14,0.64,-141.61,41.7492137,-121.3027672,1264.17
2713 ngs,41.764332,-121.30167,1273.5,3935.8,0.07,0.14,1.65,-142,41.7642144,-121.3027674,1274.57
27130135,41.7645,-121.30167,1273.5,3935.83,0.07,0.14,1.66,-141.98,41.7643824,-121.3027674,1274.57
2720 ngs,41.749332,-121.30083,1263.1,3936.71,0.32,0.15,0.7,-141.51,41.7492137,-121.3019272,1264.17
27200721,41.7495,-121.30083,1263.1,3936.69,0.31,0.15,0.67,-141.56,41.7493817,-121.3019272,1264.17
